serial_number,type,model,id_code,tag_code_space,owner_pi,id_pk,activation_date,min_delay,max_delay,power,end_date,file,estimated_lifetime,sensor_type,frequency,acoustic_tag_type,min_delay_step2,max_delay_step2,power_step2,min_delay_step3,max_delay_step3,power_step3,duration_step1,duration_step2,duration_step3,manufacturer_fk,intercept,slope,owner_group_fk,thelma_converted_code,financing_project_fk,acceleration_on_sec_step1,acceleration_on_sec_step2,acceleration_on_sec_step3,min_delay_step4,max_delay_step4,power_step4,duration_step4,acceleration_on_sec_step4,range,units,accelerometer_algoritm,accelerometer_samples_per_second,sensor_transmit_ratio,tag_full_id,status,projectcode,scientific_name,animal_id_pk
1104390,Acoustic,V8-4x,41250,A69-1303,DAVID BUYSSE,108,,85,140,L,,allTags_readyForDb.csv,154,,069k,animal,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,A69-1303-41250,ended,2011_rivierprik,Lampetra fluviatilis,571
1263131,Acoustic,V7-2x,64487,A69-1601,RAF BAEYENS,1457,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64487,ended,2013_albertkanaal,Salmo salar,2332
1263132,Acoustic,V7-2x,64488,A69-1601,RAF BAEYENS,1458,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64488,ended,2013_albertkanaal,Salmo salar,2333
1263133,Acoustic,V7-2x,64489,A69-1601,RAF BAEYENS,1459,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64489,ended,2013_albertkanaal,Salmo salar,2334
1263134,Acoustic,V7-2x,64490,A69-1601,RAF BAEYENS,1460,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64490,ended,2013_albertkanaal,Salmo salar,2335
1171685,Acoustic,V13-1x,26439,A69-1601,ANS MOUTON,304,,80,160,L,,allTags_readyForDb.csv,1582,,069k,animal,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-26439,available,2013_albertkanaal,Anguilla anguilla,307
1263135,Acoustic,V7-2x,64491,A69-1601,RAF BAEYENS,1461,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64491,ended,2013_albertkanaal,Salmo salar,2336
1263136,Acoustic,V7-2x,64492,A69-1601,RAF BAEYENS,1462,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64492,ended,2013_albertkanaal,Salmo salar,2337
1263137,Acoustic,V7-2x,64493,A69-1601,RAF BAEYENS,1463,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64493,ended,2013_albertkanaal,Salmo salar,2338
1263138,Acoustic,V7-2x,64494,A69-1601,RAF BAEYENS,1464,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64494,ended,2013_albertkanaal,Salmo salar,2339
1263139,Acoustic,V7-2x,64495,A69-1601,RAF BAEYENS,1465,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64495,ended,2013_albertkanaal,Salmo salar,2340
1263140,Acoustic,V7-2x,64496,A69-1601,RAF BAEYENS,1466,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64496,ended,2013_albertkanaal,Salmo salar,2341
1263141,Acoustic,V7-2x,64497,A69-1601,RAF BAEYENS,1467,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64497,ended,2013_albertkanaal,Salmo salar,2342
1214067,Acoustic,V13-1x,58624,A69-1601,ANS MOUTON,608,,80,160,L,,allTags_readyForDb.csv,1583,,069k,animal,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-58624,active,2015_dijle,Silurus glanis,649
1214069,Acoustic,V7-2x,34478,A69-1601,ANS MOUTON,610,,15,30,L,,allTags_readyForDb.csv,64,,069k,animal,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-34478,ended,2013_albertkanaal,Salmo salar,516
1214070,Acoustic,V7-2x,34479,A69-1601,ANS MOUTON,611,,15,30,L,,allTags_readyForDb.csv,64,,069k,animal,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-34479,ended,2013_albertkanaal,Salmo salar,517
1214071,Acoustic,V7-2x,34480,A69-1601,ANS MOUTON,612,,15,30,L,,allTags_readyForDb.csv,64,,069k,animal,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-34480,ended,2013_albertkanaal,Salmo salar,518
1263142,Acoustic,V7-2x,64498,A69-1601,RAF BAEYENS,1468,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64498,ended,2013_albertkanaal,Salmo salar,2343
1219662,Acoustic,V13-1x,57448,A69-1601,PIETERJAN VERHELST,685,,60,100,L,,allTags_readyForDb.csv,1216,,069k,animal,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-57448,available,2015_phd_verhelst,Anguilla anguilla,595
1219663,Acoustic,V13-1x,57449,A69-1601,PIETERJAN VERHELST,686,,60,100,L,,allTags_readyForDb.csv,1216,,069k,animal,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-57449,available,2015_phd_verhelst,Anguilla anguilla,596
1219664,Acoustic,V13-1x,57450,A69-1601,PIETERJAN VERHELST,687,,60,100,L,,allTags_readyForDb.csv,1216,,069k,animal,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-57450,available,2015_phd_verhelst,Anguilla anguilla,597
1263143,Acoustic,V7-2x,64499,A69-1601,RAF BAEYENS,1469,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64499,ended,2013_albertkanaal,Salmo salar,2344
1219677,Acoustic,V13-1x,57463,A69-1601,PIETERJAN VERHELST,700,,60,100,L,,allTags_readyForDb.csv,1216,,069k,animal,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-57463,available,2015_phd_verhelst,Anguilla anguilla,610
1219678,Acoustic,V13-1x,57464,A69-1601,PIETERJAN VERHELST,701,,60,100,L,,allTags_readyForDb.csv,1216,,069k,animal,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-57464,available,2015_phd_verhelst,Anguilla anguilla,611
1263144,Acoustic,V7-2x,64500,A69-1601,RAF BAEYENS,1470,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64500,ended,2013_albertkanaal,Salmo salar,2346
1263145,Acoustic,V7-2x,64501,A69-1601,RAF BAEYENS,1471,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64501,ended,2013_albertkanaal,Salmo salar,2345
1263146,Acoustic,V7-2x,64502,A69-1601,RAF BAEYENS,1472,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64502,ended,2013_albertkanaal,Salmo salar,2347
1263147,Acoustic,V7-2x,64503,A69-1601,RAF BAEYENS,1473,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64503,ended,2013_albertkanaal,Salmo salar,2348
1263148,Acoustic,V7-2x,64504,A69-1601,RAF BAEYENS,1474,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64504,ended,2013_albertkanaal,Salmo salar,2349
1263149,Acoustic,V7-2x,64505,A69-1601,RAF BAEYENS,1475,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64505,ended,2013_albertkanaal,Salmo salar,2350
1263150,Acoustic,V7-2x,64506,A69-1601,RAF BAEYENS,1476,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64506,ended,2013_albertkanaal,Salmo salar,2351
1263151,Acoustic,V7-2x,64507,A69-1601,RAF BAEYENS,1477,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64507,ended,2013_albertkanaal,Salmo salar,2352
1263152,Acoustic,V7-2x,64508,A69-1601,RAF BAEYENS,1478,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64508,ended,2013_albertkanaal,Salmo salar,2353
1263153,Acoustic,V7-2x,64509,A69-1601,RAF BAEYENS,1479,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64509,ended,2013_albertkanaal,Salmo salar,2354
1263154,Acoustic,V7-2x,64510,A69-1601,RAF BAEYENS,1480,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64510,ended,2013_albertkanaal,Salmo salar,2355
1263155,Acoustic,V7-2x,64511,A69-1601,RAF BAEYENS,1481,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64511,ended,2013_albertkanaal,Salmo salar,2356
1263156,Acoustic,V7-2x,64512,A69-1601,RAF BAEYENS,1482,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64512,ended,2013_albertkanaal,Salmo salar,2357
1249153,Acoustic,V13-1x,52622,A69-1601,PIETERJAN VERHELST,1336,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52622,active,2015_phd_verhelst,Anguilla anguilla,2226
1249154,Acoustic,V13-1x,52623,A69-1601,PIETERJAN VERHELST,1337,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52623,active,2015_phd_verhelst,Anguilla anguilla,2222
1249155,Acoustic,V13-1x,52624,A69-1601,PIETERJAN VERHELST,1338,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52624,active,2015_phd_verhelst,Anguilla anguilla,2223
1249156,Acoustic,V13-1x,52625,A69-1601,PIETERJAN VERHELST,1339,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52625,active,2015_phd_verhelst,Anguilla anguilla,2224
1249157,Acoustic,V13-1x,52626,A69-1601,PIETERJAN VERHELST,1340,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52626,active,2015_phd_verhelst,Anguilla anguilla,2221
1249158,Acoustic,V13-1x,52627,A69-1601,PIETERJAN VERHELST,1341,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52627,active,2015_phd_verhelst,Anguilla anguilla,2225
1249159,Acoustic,V13-1x,52628,A69-1601,PIETERJAN VERHELST,1342,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52628,active,2015_phd_verhelst,Anguilla anguilla,2227
1249160,Acoustic,V13-1x,52629,A69-1601,PIETERJAN VERHELST,1343,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52629,active,2015_phd_verhelst,Anguilla anguilla,2228
1249161,Acoustic,V13-1x,52630,A69-1601,PIETERJAN VERHELST,1344,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52630,active,2015_phd_verhelst,Anguilla anguilla,2229
1249162,Acoustic,V13-1x,52631,A69-1601,PIETERJAN VERHELST,1345,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52631,active,2015_phd_verhelst,Anguilla anguilla,2230
1249163,Acoustic,V13-1x,52632,A69-1601,PIETERJAN VERHELST,1346,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52632,active,2015_phd_verhelst,Anguilla anguilla,2231
1249164,Acoustic,V13-1x,52633,A69-1601,PIETERJAN VERHELST,1347,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52633,active,2015_phd_verhelst,Anguilla anguilla,2232
1249165,Acoustic,V13-1x,52634,A69-1601,PIETERJAN VERHELST,1348,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52634,active,2015_phd_verhelst,Anguilla anguilla,2234
1249166,Acoustic,V13-1x,52635,A69-1601,PIETERJAN VERHELST,1349,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52635,active,2015_phd_verhelst,Anguilla anguilla,2233
1249167,Acoustic,V13-1x,52636,A69-1601,PIETERJAN VERHELST,1350,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52636,active,2015_phd_verhelst,Anguilla anguilla,2235
1249168,Acoustic,V13-1x,52637,A69-1601,PIETERJAN VERHELST,1351,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52637,active,2015_phd_verhelst,Anguilla anguilla,2236
1249169,Acoustic,V13-1x,52638,A69-1601,PIETERJAN VERHELST,1352,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52638,active,2015_phd_verhelst,Anguilla anguilla,2244
1249170,Acoustic,V13-1x,52639,A69-1601,PIETERJAN VERHELST,1353,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52639,active,2015_phd_verhelst,Anguilla anguilla,2245
1249171,Acoustic,V13-1x,52640,A69-1601,PIETERJAN VERHELST,1354,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52640,active,2015_phd_verhelst,Anguilla anguilla,2246
1249172,Acoustic,V13-1x,52641,A69-1601,PIETERJAN VERHELST,1355,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52641,active,2015_phd_verhelst,Anguilla anguilla,2247
1249173,Acoustic,V13-1x,52642,A69-1601,PIETERJAN VERHELST,1356,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52642,active,2015_phd_verhelst,Anguilla anguilla,2248
1249174,Acoustic,V13-1x,52643,A69-1601,PIETERJAN VERHELST,1357,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52643,active,2015_phd_verhelst,Anguilla anguilla,2249
1249175,Acoustic,V13-1x,52644,A69-1601,PIETERJAN VERHELST,1358,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52644,active,2015_phd_verhelst,Anguilla anguilla,2250
1249176,Acoustic,V13-1x,52645,A69-1601,PIETERJAN VERHELST,1359,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52645,active,2015_phd_verhelst,Anguilla anguilla,2251
1249177,Acoustic,V13-1x,52646,A69-1601,PIETERJAN VERHELST,1360,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52646,active,2015_phd_verhelst,Anguilla anguilla,2252
1249178,Acoustic,V13-1x,52647,A69-1601,PIETERJAN VERHELST,1361,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52647,active,2015_phd_verhelst,Anguilla anguilla,2253
1249179,Acoustic,V13-1x,52648,A69-1601,PIETERJAN VERHELST,1362,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52648,active,2015_phd_verhelst,Anguilla anguilla,2254
1249180,Acoustic,V13-1x,52649,A69-1601,PIETERJAN VERHELST,1363,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52649,active,2015_phd_verhelst,Anguilla anguilla,2255
1249181,Acoustic,V13-1x,52650,A69-1601,PIETERJAN VERHELST,1364,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52650,active,2015_phd_verhelst,Anguilla anguilla,2256
1249182,Acoustic,V13-1x,52651,A69-1601,PIETERJAN VERHELST,1365,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52651,active,2015_phd_verhelst,Anguilla anguilla,2257
1249183,Acoustic,V13-1x,52652,A69-1601,PIETERJAN VERHELST,1366,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52652,active,2015_phd_verhelst,Anguilla anguilla,2258
1249184,Acoustic,V13-1x,52653,A69-1601,PIETERJAN VERHELST,1367,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52653,active,2015_phd_verhelst,Anguilla anguilla,2259
1249185,Acoustic,V13-1x,52654,A69-1601,PIETERJAN VERHELST,1368,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52654,active,2015_phd_verhelst,Anguilla anguilla,2260
1249186,Acoustic,V13-1x,52655,A69-1601,PIETERJAN VERHELST,1369,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52655,active,2015_phd_verhelst,Anguilla anguilla,2261
1249187,Acoustic,V13-1x,52656,A69-1601,PIETERJAN VERHELST,1370,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52656,active,2015_phd_verhelst,Anguilla anguilla,2262
1249188,Acoustic,V13-1x,52657,A69-1601,PIETERJAN VERHELST,1371,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52657,active,2015_phd_verhelst,Anguilla anguilla,2263
1249189,Acoustic,V13-1x,52658,A69-1601,PIETERJAN VERHELST,1372,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52658,active,2015_phd_verhelst,Anguilla anguilla,2264
1249195,Acoustic,V13-1x,52664,A69-1601,PIETERJAN VERHELST,1378,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52664,active,2015_phd_verhelst,Anguilla anguilla,2218
1249196,Acoustic,V13-1x,52665,A69-1601,PIETERJAN VERHELST,1379,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52665,active,2015_phd_verhelst,Anguilla anguilla,2220
1249197,Acoustic,V13-1x,52666,A69-1601,PIETERJAN VERHELST,1380,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52666,active,2015_phd_verhelst,Anguilla anguilla,2219
1263157,Acoustic,V7-2x,64513,A69-1601,RAF BAEYENS,1483,,15,30,L,,,64,,069k,animal,,,,,,,69,,,1,,,4,,,,,,,,,,,,,,,,A69-1601-64513,ended,2013_albertkanaal,Salmo salar,2358
1249190,Acoustic,V13-1x,52659,A69-1601,PIETERJAN VERHELST,1373,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52659,active,2015_phd_verhelst,Anguilla anguilla,2396
1249191,Acoustic,V13-1x,52660,A69-1601,PIETERJAN VERHELST,1374,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52660,active,2015_phd_verhelst,Anguilla anguilla,2397
1249192,Acoustic,V13-1x,52661,A69-1601,PIETERJAN VERHELST,1375,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52661,active,2015_phd_verhelst,Anguilla anguilla,2398
1249193,Acoustic,V13-1x,52662,A69-1601,PIETERJAN VERHELST,1376,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52662,active,2015_phd_verhelst,Anguilla anguilla,2399
1249194,Acoustic,V13-1x,52663,A69-1601,PIETERJAN VERHELST,1377,,60,100,H,,tagsheet_21464.csv,1021,,069k,animal,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,A69-1601-52663,active,2015_phd_verhelst,Anguilla anguilla,2400
1272870,Acoustic,V13-1x,30330,A69-1602,PIETERJAN VERHELST,1901,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30330,active,2015_phd_verhelst,Anguilla anguilla,2401
1272909,Acoustic,V13-1x,30369,A69-1602,PIETERJAN VERHELST,1940,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30369,active,2015_phd_verhelst,Anguilla anguilla,2402
1272905,Acoustic,V13-1x,30365,A69-1602,PIETERJAN VERHELST,1936,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30365,active,2015_phd_verhelst,Anguilla anguilla,2403
1272906,Acoustic,V13-1x,30366,A69-1602,PIETERJAN VERHELST,1937,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30366,active,2015_phd_verhelst,Anguilla anguilla,2404
1272907,Acoustic,V13-1x,30367,A69-1602,PIETERJAN VERHELST,1938,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30367,active,2015_phd_verhelst,Anguilla anguilla,2405
1272908,Acoustic,V13-1x,30368,A69-1602,PIETERJAN VERHELST,1939,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30368,active,2015_phd_verhelst,Anguilla anguilla,2406
1272900,Acoustic,V13-1x,30360,A69-1602,PIETERJAN VERHELST,1931,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30360,active,2015_phd_verhelst,Anguilla anguilla,2407
1272903,Acoustic,V13-1x,30363,A69-1602,PIETERJAN VERHELST,1934,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30363,active,2015_phd_verhelst,Anguilla anguilla,2408
1272904,Acoustic,V13-1x,30364,A69-1602,PIETERJAN VERHELST,1935,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30364,active,2015_phd_verhelst,Anguilla anguilla,2409
1272901,Acoustic,V13-1x,30361,A69-1602,PIETERJAN VERHELST,1932,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30361,active,2015_phd_verhelst,Anguilla anguilla,2410
1272871,Acoustic,V13-1x,30331,A69-1602,PIETERJAN VERHELST,1902,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30331,active,2015_phd_verhelst,Anguilla anguilla,2411
1272875,Acoustic,V13-1x,30335,A69-1602,PIETERJAN VERHELST,1906,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30335,active,2015_phd_verhelst,Anguilla anguilla,2412
1272872,Acoustic,V13-1x,30332,A69-1602,PIETERJAN VERHELST,1903,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30332,active,2015_phd_verhelst,Anguilla anguilla,2413
1272873,Acoustic,V13-1x,30333,A69-1602,PIETERJAN VERHELST,1904,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30333,active,2015_phd_verhelst,Anguilla anguilla,2414
1272874,Acoustic,V13-1x,30334,A69-1602,PIETERJAN VERHELST,1905,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30334,active,2015_phd_verhelst,Anguilla anguilla,2415
1272876,Acoustic,V13-1x,30336,A69-1602,PIETERJAN VERHELST,1907,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30336,active,2015_phd_verhelst,Anguilla anguilla,2416
1272877,Acoustic,V13-1x,30337,A69-1602,PIETERJAN VERHELST,1908,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30337,active,2015_phd_verhelst,Anguilla anguilla,2417
1272879,Acoustic,V13-1x,30339,A69-1602,PIETERJAN VERHELST,1910,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30339,active,2015_phd_verhelst,Anguilla anguilla,2418
1272878,Acoustic,V13-1x,30338,A69-1602,PIETERJAN VERHELST,1909,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30338,active,2015_phd_verhelst,Anguilla anguilla,2419
1272884,Acoustic,V13-1x,30344,A69-1602,PIETERJAN VERHELST,1915,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30344,active,2015_phd_verhelst,Anguilla anguilla,2420
1272883,Acoustic,V13-1x,30343,A69-1602,PIETERJAN VERHELST,1914,,60,100,H,,,1022,,069k,animal,60,100,L,,,L,120,906,365,1,,,4,,,,,,,,,,,,,,,,A69-1602-30343,active,2015_phd_verhelst,Anguilla anguilla,2421
