projectname,projectmember,tag_code_space,person_id,animal_id,scientific_name,common_name,length,length_type,length_units,length2,length2_type,length2_units,weight_units,age,age_units,sex,life_stage,capture_location,capture_depth,utc_release_date_time,comments,est_tag_life,wild_or_hatchery,stock,dna_sample_taken,treatment_type,dissolved_oxygen,sedative,sedative_concentration,temperature_change,holding_temperature,preop_holding_period,post_op_holding_period,surgery_location,date_of_surgery,anaesthetic,buffer,anaesthetic_concentration,buffer_concentration_in_anaesthetic,anesthetic_concentration_in_recirculation,buffer_concentration_in_recirculation,id_pk,catched_date_time,capture_latitude,capture_longitude,release_latitude,release_longitude,surgery_latitude,surgery_longitude,recapture_date,implant_type,implant_method,date_modified,date_created,release_location,length3,length3_type,length3_units,length4,length4_type,length4_units,weight,end_date_tag,capture_method,project_fk,animal_tag_release_id_pk,thelma_converted_code,projectcode,tag_full_id
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,73,total length,cm,8.9,horizontal eye diameter,mm,g,119.677,durif index,female,FV,LEOPOLDKANAAL (OESTERPUT),,2011-10-20T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (OESTERPUT),2011-10-20T00:00:00Z,Clove oil,,0.3ml/L,,,,478,2011-10-20T10:00:00Z,51.268136,3.684587,51.268136,3.684587,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (OESTERPUT),10.15,vertical eye diameter,mm,40.4,pectoral fin length,mm,893,2014-12-18T00:00:00Z,double fyke nets,15,141,,2012_leopoldkanaal,A69-1601-31894
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,53.5,total length,cm,6.9,horizontal eye diameter,mm,g,93.654,durif index,female,FIII,LEOPOLDKANAAL (STENENSCHUURBRUG),,2012-07-03T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (STENENSCHUURBRUG),2012-07-03T00:00:00Z,Clove oil,,0.3ml/L,,,,479,2012-07-03T13:01:05Z,51.266644,3.661414,51.266644,3.661414,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (STENENSCHUURBRUG),6.3,vertical eye diameter,mm,24.6,pectoral fin length,mm,286,2015-09-01T00:00:00Z,double fyke nets,15,142,,2012_leopoldkanaal,A69-1601-31895
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,58.2,total length,cm,6.5,horizontal eye diameter,mm,g,96.303,durif index,female,FIII,LEOPOLDKANAAL (STENENSCHUURBRUG),,2012-07-03T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (STENENSCHUURBRUG),2012-07-03T00:00:00Z,Clove oil,,0.3ml/L,,,,480,2012-07-03T12:37:21Z,51.266644,3.661414,51.266644,3.661414,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (STENENSCHUURBRUG),6.6,vertical eye diameter,mm,26.3,pectoral fin length,mm,381,2015-09-01T00:00:00Z,double fyke nets,15,143,,2012_leopoldkanaal,A69-1601-31896
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,61.9,total length,cm,7,horizontal eye diameter,mm,g,111.9812,durif index,female,FIII,LEOPOLDKANAAL (STENENSCHUURBRUG),,2012-07-03T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (STENENSCHUURBRUG),2012-07-03T00:00:00Z,Clove oil,,0.3ml/L,,,,481,2012-07-03T12:21:21Z,51.266644,3.661414,51.266644,3.661414,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (STENENSCHUURBRUG),6.9,vertical eye diameter,mm,31.8,pectoral fin length,mm,419,2015-09-01T00:00:00Z,double fyke nets,15,144,,2012_leopoldkanaal,A69-1601-31897
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,71.5,total length,cm,7.9,horizontal eye diameter,mm,g,119.3471,durif index,female,FIII,LEGEMEERSBEEK,,2012-07-03T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEGEMEERSBEEK,2012-07-03T00:00:00Z,Clove oil,,0.3ml/L,,,,482,2012-07-03T10:51:02Z,51.26603,3.672103,51.26603,3.672103,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEGEMEERSBEEK,7.65,vertical eye diameter,mm,40.2,pectoral fin length,mm,710,2015-09-01T00:00:00Z,double fyke nets,15,145,,2012_leopoldkanaal,A69-1601-31898
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,65.6,total length,cm,,horizontal eye diameter,mm,g,,,female,,ISABELLAGEMAAL,,2011-12-04T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ISABELLAGEMAAL,2011-12-04T00:00:00Z,Clove oil,,0.3ml/L,,,,483,2011-12-04T10:00:00Z,51.271815,3.712344,51.271815,3.712344,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,ISABELLAGEMAAL,,,,,,,657.4,2015-02-01T00:00:00Z,double fyke nets,15,146,,2012_leopoldkanaal,A69-1601-31899
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,54.2,total length,cm,7.5,horizontal eye diameter,mm,g,102.9275,durif index,female,FV,LEGEMEERSBEEK,,2012-07-04T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEGEMEERSBEEK,2012-07-04T00:00:00Z,Clove oil,,0.3ml/L,,,,484,2012-07-04T10:35:18Z,51.26603,3.672103,51.26603,3.672103,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEGEMEERSBEEK,7.1,vertical eye diameter,mm,28.7,pectoral fin length,mm,320.4,2015-09-02T00:00:00Z,double fyke nets,15,147,,2012_leopoldkanaal,A69-1601-31900
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,67.5,total length,cm,8.75,horizontal eye diameter,mm,g,120.654,durif index,female,FV,ISABELLAGEMAAL,,2011-12-04T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ISABELLAGEMAAL,2011-12-04T00:00:00Z,Clove oil,,0.3ml/L,,,,485,2011-12-04T10:00:00Z,51.271815,3.712344,51.271815,3.712344,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,ISABELLAGEMAAL,8.75,vertical eye diameter,mm,34,pectoral fin length,mm,631,2015-02-01T00:00:00Z,double fyke nets,15,148,,2012_leopoldkanaal,A69-1601-31901
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,58.7,total length,cm,7.55,horizontal eye diameter,mm,g,133.15865,durif index,female,FV,LEOPOLDKANAAL (OESTERPUT),,2011-10-20T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (OESTERPUT),2011-10-20T00:00:00Z,Clove oil,,0.3ml/L,,,,486,2011-10-20T10:00:00Z,51.268136,3.684587,51.268136,3.684587,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (OESTERPUT),8,vertical eye diameter,mm,43.05,pectoral fin length,mm,414,2014-12-18T00:00:00Z,double fyke nets,15,151,,2012_leopoldkanaal,A69-1601-31902
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,66.8,total length,cm,6.7,horizontal eye diameter,mm,g,111.5906,durif index,female,FIII,LEOPOLDKANAAL (OESTERPUT),,2011-10-20T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (OESTERPUT),2011-10-20T00:00:00Z,Clove oil,,0.3ml/L,,,,487,2011-10-20T10:00:00Z,51.268136,3.684587,51.268136,3.684587,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (OESTERPUT),6.7,vertical eye diameter,mm,33.5,pectoral fin length,mm,528,2014-12-18T00:00:00Z,double fyke nets,15,152,,2012_leopoldkanaal,A69-1601-31903
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,38.7,total length,cm,,,,g,,,female,,FISH WAY ASPER,,2012-01-23T19:10:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,226,2012-01-23T00:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Asper - Stroomop complex Asper t.h.v. receiver - Op Rechteroever,,,,,,,96.4,2012-06-28T19:10:00Z,,20,153,,2011_rivierprik,A69-1303-3547
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,42,total length,cm,,,,g,,,female,,FISHWAY OUDENAARDE,,2012-01-23T19:25:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,227,2012-01-23T00:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Oudenaarde - Stroomop complex Oudenaarde t.h.v. receiver op rechteroever,,,,,,,121.3,2012-06-28T19:25:00Z,,20,154,,2011_rivierprik,A69-1303-3548
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,38,total length,cm,,,,g,,,male,,FISHWAY OUDENAARDE,,2012-01-23T19:25:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,228,2012-01-23T00:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Oudenaarde - Stroomop complex Oudenaarde t.h.v. receiver op rechteroever,,,,,,,90.8,2012-06-28T19:25:00Z,,20,155,,2011_rivierprik,A69-1303-3549
2012 Leopoldkanaal,1,A69-1303,20,,Anguilla anguilla,European eel,60.3,total length,cm,8.3,horizontal eye diameter,mm,g,121.8868,durif index,female,FV,ISABELLAGEMAAL,,2012-10-16T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ISABELLAGEMAAL,2012-10-16T00:00:00Z,Clove oil,,0.3ml/L,,,,229,2012-10-16T10:39:07Z,51.271815,3.712344,51.271815,3.712344,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,ISABELLAGEMAAL,8.2,vertical eye diameter,mm,30.8,pectoral fin length,mm,405,2013-03-22T00:00:00Z,double fyke nets,15,156,,2012_leopoldkanaal,A69-1303-3550
2012 Leopoldkanaal,1,A69-1303,20,,Anguilla anguilla,European eel,59.6,total length,cm,8.5,horizontal eye diameter,mm,g,114.2854,durif index,female,FV,ISABELLAGEMAAL,,2012-10-16T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ISABELLAGEMAAL,2012-10-16T00:00:00Z,Clove oil,,0.3ml/L,,,,230,2012-10-16T10:57:49Z,51.271815,3.712344,51.271815,3.712344,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,ISABELLAGEMAAL,8.1,vertical eye diameter,mm,30.2,pectoral fin length,mm,445,2013-03-22T00:00:00Z,double fyke nets,15,157,,2012_leopoldkanaal,A69-1303-3551
2012 Leopoldkanaal,1,A69-1303,20,,Anguilla anguilla,European eel,68.1,total length,cm,10.3,horizontal eye diameter,mm,g,158.402,durif index,female,FV,ISABELLAGEMAAL,,2012-10-16T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ISABELLAGEMAAL,2012-10-16T00:00:00Z,Clove oil,,0.3ml/L,,,,231,2012-10-16T10:20:00Z,51.271815,3.712344,51.271815,3.712344,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,ISABELLAGEMAAL,9.9,vertical eye diameter,mm,41.6,pectoral fin length,mm,590,2013-03-22T00:00:00Z,double fyke nets,15,158,,2012_leopoldkanaal,A69-1303-3552
2012 Leopoldkanaal,1,A69-1303,20,,Anguilla anguilla,European eel,65.8,total length,cm,7.76,horizontal eye diameter,mm,g,105.10562,durif index,female,FIII,ISABELLAGEMAAL,,2012-10-16T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ISABELLAGEMAAL,2012-10-16T00:00:00Z,Clove oil,,0.3ml/L,,,,232,2012-10-16T12:50:34Z,51.271815,3.712344,51.271815,3.712344,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,ISABELLAGEMAAL,7.56,vertical eye diameter,mm,32.87,pectoral fin length,mm,620,2013-03-22T00:00:00Z,double fyke nets,15,159,,2012_leopoldkanaal,A69-1303-3553
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,36,total length,cm,,,,g,,,unknown,,,,2012-12-03T19:05:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,233,2012-12-03T00:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,SA Asper (niet tijarm!),,,,,,,96,2013-05-09T19:05:00Z,,20,160,,2011_rivierprik,A69-1303-3555
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,39.7,total length,cm,,,,g,,,female,,FISHWAY ASPER,,2012-01-23T19:10:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,234,2012-01-23T00:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Asper - Stroomop complex Asper t.h.v. receiver - Op Rechteroever,,,,,,,113.2,2012-06-28T19:10:00Z,,20,161,,2011_rivierprik,A69-1303-3556
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,64.4,total length,cm,8.56,horizontal eye diameter,mm,g,120.20656,durif index,female,FIII,LEOPOLDKANAAL (FRED'S CAFE),,2012-08-21T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (FRED'S CAFE),2012-08-21T00:00:00Z,Clove oil,,0.3ml/L,,,,387,2012-08-21T10:22:50Z,51.251645,3.548653,51.251645,3.548653,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (FRED'S CAFE),7.53,vertical eye diameter,mm,32.35,pectoral fin length,mm,493,2015-09-12T00:00:00Z,double fyke nets,15,162,,2012_leopoldkanaal,A69-1601-29919
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,57.4,total length,cm,6.42,horizontal eye diameter,mm,g,100.130445,durif index,female,FII,LEOPOLDKANAAL (FRED'S CAFE),,2012-08-21T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (FRED'S CAFE),2012-08-21T00:00:00Z,Clove oil,,0.3ml/L,,,,388,2012-08-21T10:16:00Z,51.251645,3.548653,51.251645,3.548653,,,2013-09-03T00:00:00Z,,,2016-10-06T20:05:47Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (FRED'S CAFE),5.45,vertical eye diameter,mm,27.9,pectoral fin length,mm,310,2015-09-12T00:00:00Z,double fyke nets,15,164,,2012_leopoldkanaal,A69-1601-29920
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,89,total length,cm,38.3,pectoral fin length,mm,g,,,female,FIII,SO Hasselt afvoerriool,,2014-10-09T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,389,2014-10-09T00:00:00Z,50.9406125,5.3743823,50.614681,5.604782,,,,,,2019-03-14T10:31:50Z,2016-02-02T11:28:21Z,uitzet SO Hasselt,10.4,horizontal eye diameter,mm,9.5,vertical eye diameter,mm,1242,2017-10-30T00:00:00Z,,18,163,,2013_albertkanaal,A69-1601-29920
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,68,total length,cm,7.14,horizontal eye diameter,mm,g,103.97416,durif index,female,FIII,BOEREKREEK,,2012-08-14T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,BOEREKREEK,2012-08-14T00:00:00Z,Clove oil,,0.3ml/L,,,,390,2012-08-14T15:49:41Z,51.259843,3.578509,51.259843,3.578509,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,BOEREKREEK,6.37,vertical eye diameter,mm,28.41,pectoral fin length,mm,571,2015-09-05T00:00:00Z,double fyke nets,15,165,,2012_leopoldkanaal,A69-1601-29922
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,55.4,total length,cm,5.43,horizontal eye diameter,mm,g,81.760385,durif index,female,FII,BOEREKREEK,,2012-08-14T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,BOEREKREEK,2012-08-14T00:00:00Z,Clove oil,,0.3ml/L,,,,391,2012-08-14T15:49:10Z,51.259843,3.578509,51.259843,3.578509,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,BOEREKREEK,4.64,vertical eye diameter,mm,27.38,pectoral fin length,mm,360,2015-09-05T00:00:00Z,double fyke nets,15,166,,2012_leopoldkanaal,A69-1601-29923
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,60.1,total length,cm,8.46,horizontal eye diameter,mm,g,118.52106,durif index,female,FV,LEOPOLDKANAAL (FRED'S CAFE),,2012-08-21T00:00:00Z,dead; tag in new fish,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (FRED'S CAFE),2012-08-21T00:00:00Z,Clove oil,,0.3ml/L,,,,392,2012-08-21T10:55:23Z,51.251645,3.548653,51.251645,3.548653,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (FRED'S CAFE),6.83,vertical eye diameter,mm,34.38,pectoral fin length,mm,418.5,2015-09-12T00:00:00Z,double fyke nets,15,167,,2012_leopoldkanaal,A69-1601-29924
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,66,total length,cm,9.28,horizontal eye diameter,mm,g,100.4754,durif index,female,FIII,ISABELLAGEMAAL,,2012-08-21T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,ISABELLAGEMAAL,2012-08-21T00:00:00Z,Clove oil,,0.3ml/L,,,,393,2012-08-21T13:57:00Z,51.271815,3.712344,51.271815,3.712344,,,2012-12-10T00:00:00Z,,,2016-10-06T20:03:39Z,2016-02-02T11:28:21Z,ISABELLAGEMAAL,7.86,vertical eye diameter,mm,25.12,pectoral fin length,mm,654,2015-09-12T00:00:00Z,double fyke nets,15,169,,2012_leopoldkanaal,A69-1601-29925
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,77,total length,cm,10.2,horizontal eye diameter,mm,g,133.4119,durif index,female,FV,LEOPOLDKANAAL (WATERVLIET),,2012-12-14T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (WATERVLIET),2012-12-14T00:00:00Z,Clove oil,,0.3ml/L,,,,394,2012-12-14T13:00:00Z,51.263608,3.628479,51.263608,3.628479,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (WATERVLIET),10.1,vertical eye diameter,mm,43.1,pectoral fin length,mm,956.8,2016-01-05T00:00:00Z,double fyke nets,15,168,,2012_leopoldkanaal,A69-1601-29925
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,71,total length,cm,8.84,horizontal eye diameter,mm,g,113.42322,durif index,female,FIII,LEOPOLDKANAAL (WATERVLIET),,2012-08-21T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (WATERVLIET),2012-08-21T00:00:00Z,Clove oil,,0.3ml/L,,,,395,2012-08-21T13:46:47Z,51.263608,3.628479,51.263608,3.628479,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (WATERVLIET),8.03,vertical eye diameter,mm,30.32,pectoral fin length,mm,701,2015-09-12T00:00:00Z,double fyke nets,15,170,,2012_leopoldkanaal,A69-1601-29926
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,60.4,total length,cm,7.4,horizontal eye diameter,mm,g,119.27524,durif index,female,FIII,LEOPOLDKANAAL (FRED'S CAFE),,2012-08-21T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (FRED'S CAFE),2012-08-21T00:00:00Z,Clove oil,,0.3ml/L,,,,396,2012-08-21T10:47:15Z,51.251645,3.548653,51.251645,3.548653,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (FRED'S CAFE),7.18,vertical eye diameter,mm,30.76,pectoral fin length,mm,343.2,2015-09-12T00:00:00Z,double fyke nets,15,171,,2012_leopoldkanaal,A69-1601-29927
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,57.6,total length,cm,11.11,horizontal eye diameter,mm,g,164.27715,durif index,female,FV,BOEREKREEK,,2012-08-14T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,BOEREKREEK,2012-08-14T00:00:00Z,Clove oil,,0.3ml/L,,,,397,2012-08-14T15:48:03Z,51.259843,3.578509,51.259843,3.578509,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,BOEREKREEK,10.97,vertical eye diameter,mm,31.19,pectoral fin length,mm,307,2015-09-05T00:00:00Z,double fyke nets,15,172,,2012_leopoldkanaal,A69-1601-29928
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,81.2,total length,cm,11.3,horizontal eye diameter,mm,g,121.73905,durif index,female,FIV,LEOPOLDKANAAL (WATERVLIET),,2012-08-21T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (WATERVLIET),2012-08-21T00:00:00Z,Clove oil,,0.3ml/L,,,,398,2012-08-21T14:21:39Z,51.263608,3.628479,51.263608,3.628479,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (WATERVLIET),10.2,vertical eye diameter,mm,35.16,pectoral fin length,mm,1126,2015-09-12T00:00:00Z,double fyke nets,15,173,,2012_leopoldkanaal,A69-1601-29929
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,65.3,total length,cm,9.6,horizontal eye diameter,mm,g,134.4514,durif index,female,FV,LEOPOLDKANAAL (FRED'S CAFE),,2012-08-22T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (FRED'S CAFE),2012-08-22T00:00:00Z,Clove oil,,0.3ml/L,,,,399,2012-08-22T15:11:05Z,51.251645,3.548653,51.251645,3.548653,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (FRED'S CAFE),8.25,vertical eye diameter,mm,31.2,pectoral fin length,mm,469,2015-09-13T00:00:00Z,double fyke nets,15,174,,2012_leopoldkanaal,A69-1601-29930
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,61.7,total length,cm,9.34,horizontal eye diameter,mm,g,112.48772,durif index,female,FV,LEOPOLDKANAAL (WATERVLIET),,2012-08-21T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (WATERVLIET),2012-08-21T00:00:00Z,Clove oil,,0.3ml/L,,,,400,2012-08-21T14:49:55Z,51.263608,3.628479,51.263608,3.628479,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (WATERVLIET),7.9,vertical eye diameter,mm,32.44,pectoral fin length,mm,555,2015-09-12T00:00:00Z,double fyke nets,15,175,,2012_leopoldkanaal,A69-1601-29931
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,66.4,total length,cm,9.35,horizontal eye diameter,mm,g,102.090145,durif index,female,FIV,LEOPOLDKANAAL (WATERVLIET),,2012-08-21T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (WATERVLIET),2012-08-21T00:00:00Z,Clove oil,,0.3ml/L,,,,401,2012-08-21T12:50:32Z,51.263608,3.628479,51.263608,3.628479,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (WATERVLIET),8.32,vertical eye diameter,mm,35.5,pectoral fin length,mm,781,2015-09-12T00:00:00Z,double fyke nets,15,176,,2012_leopoldkanaal,A69-1601-29932
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,61.7,total length,cm,6.45,horizontal eye diameter,mm,g,101.970725,durif index,female,FII,LEOPOLDKANAAL (WATERVLIET),,2012-08-21T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (WATERVLIET),2012-08-21T00:00:00Z,Clove oil,,0.3ml/L,,,,402,2012-08-21T13:30:47Z,51.263608,3.628479,51.263608,3.628479,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (WATERVLIET),6.3,vertical eye diameter,mm,28.2,pectoral fin length,mm,419,2015-09-12T00:00:00Z,double fyke nets,15,177,,2012_leopoldkanaal,A69-1601-29933
2013 Albertkanaal,1,A69-1601,40,,Salmo salar,Atlantic salmon,24.6,total length,cm,,,,g,,,unknown,,Ereze: Salmoniculture du Service Public Wallon (SPW) situe  Ereze. Les poissons proviennent de la production de smolts 2013.,,2014-05-12T00:00:00Z,,,hatchery,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,285,2014-05-12T00:00:00Z,,,50.614681,5.604782,,,,,,2019-03-14T09:27:40Z,2016-02-02T11:28:21Z,Grosses Battes,,,,,,,145,2014-07-15T00:00:00Z,,18,178,,2013_albertkanaal,A69-1601-16110
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,73,total length,cm,8.2,horizontal eye diameter,mm,g,118.5563,durif index,female,FIII,GROTE GEUL,,2012-08-08T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,GROTE GEUL,2012-08-08T00:00:00Z,Clove oil,,0.3ml/L,,,,403,2012-08-08T15:12:46Z,51.245292,3.748107,51.245292,3.748107,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,GROTE GEUL,8.1,vertical eye diameter,mm,38.6,pectoral fin length,mm,761.3,2015-08-30T00:00:00Z,double fyke nets,15,179,,2012_leopoldkanaal,A69-1601-29934
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,71.5,total length,cm,8,horizontal eye diameter,mm,g,120.076,durif index,female,FIII,LEOPOLDKANAAL (FRED'S CAFE),,2012-08-21T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (FRED'S CAFE),2012-08-21T00:00:00Z,Clove oil,,0.3ml/L,,,,404,2012-08-21T10:39:07Z,51.251645,3.548653,51.251645,3.548653,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (FRED'S CAFE),8,vertical eye diameter,mm,35,pectoral fin length,mm,672,2015-09-12T00:00:00Z,double fyke nets,15,180,,2012_leopoldkanaal,A69-1601-29935
2012 Leopoldkanaal,1,A69-1601,20,,Anguilla anguilla,European eel,65.4,total length,cm,7.45,horizontal eye diameter,mm,g,114.563,durif index,female,FIII,LEOPOLDKANAAL (FRED'S CAFE),,2012-08-22T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,LEOPOLDKANAAL (FRED'S CAFE),2012-08-22T00:00:00Z,Clove oil,,0.3ml/L,,,,405,2012-08-22T14:54:08Z,51.251645,3.548653,51.251645,3.548653,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,LEOPOLDKANAAL (FRED'S CAFE),6.8,vertical eye diameter,mm,28.75,pectoral fin length,mm,460,2015-09-13T00:00:00Z,double fyke nets,15,181,,2012_leopoldkanaal,A69-1601-29936
