receiver,receiver_status,projectname,projectcode,projectmember,drop_dead_date,download_date_time,deploy_date_time,recover_date_time,bottom_depth,riser_length,instrument_depth,check_complete_time,sync_date_time,voltage_at_deploy,ar_confirm,data_downloaded,voltage_at_download,time_drift,comments,id_pk,receiver_fk,location_name,location_manager,location_description,deploy_lat,deploy_long,recover_lat,recover_long,station_name,intended_lat,intended_long,date_created,date_modified,battery_install_date,ar_battery_install_date,distance_to_mouth,source,transmit_profile,transmit_power_output,log_temperature_stats_period,log_temperature_sample_period,log_tilt_sample_period,log_noise_stats_period,log_noise_sample_period,log_depth_stats_period,log_depth_sample_period,project_fk,mooring_type,deployment_type,activation_datetime,valid_data_until_datetime
VR2W-115432,Lost,Westerschelde 2,ws2,1,2013-12-01T00:00:00Z,,2012-07-01T00:00:00Z,2014-01-07T00:00:00Z,,,,,,,,,,,"Boei en receiver verdwenen, has_weight:, is_moored:, deploy_number:1",1388,1057,19 14,"",Pas van Terneuzen,51.3601518,3.7798113,,,ws-14,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-112291,Lost,Westerschelde 2,ws2,1,2013-12-01T00:00:00Z,,2012-07-01T00:00:00Z,2014-10-01T00:00:00Z,,,,,,,,,,,"receiver verdwenen, vervangen door 122346, has_weight:, is_moored:, deploy_number:1",1389,1096,18 Iso 4s 16,"",Pas van Terneuzen,51.3544901,3.795027,,,ws-16,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-123824,Broken,BPNS,bpns,0,2015-06-10T00:00:00Z,2015-06-26T00:00:00Z,2015-02-17T00:00:00Z,2015-06-26T00:00:00Z,,,,,,,,VR2W_123824_20150626_1.csv,,,", has_weight:TRUE, is_moored:TRUE, deploy_number:1",1398,1242,W1,1,,51.391333,3.303666667,51.39216,3.305,bpns-W1,51.391333,3.303666667,2016-01-22T10:59:28Z,2016-07-19T15:46:20Z,,,,source excel inbo,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-112289,Broken,Westerschelde 2,ws2,1,2013-12-01T00:00:00Z,,2012-07-01T00:00:00Z,2014-01-07T00:00:00Z,,,,,,,,,,,"stuk, has_weight:, is_moored:, deploy_number:1",1390,1158,16 Iso 8s 25B,"",Linkeroever opwaarts Braakmanhaven,51.3465544,3.800172,,,ws-25B,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-123815,Active,Westerschelde 1,ws1,0,,2014-12-09T00:00:00Z,2014-05-22T00:00:00Z,2014-12-09T00:00:00Z,,,,,,,,VR2W_123815_20141209_1.csv,,,", has_weight:TRUE, is_moored:TRUE, deploy_number:1",1619,1113,W-6,5,"",51.41834,3.453181,51.41834,3.45318,ws-W6,,,2016-01-22T10:59:28Z,2016-02-23T15:08:17Z,,,,source excel inbo,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123817,Active,Westerschelde 1,ws1,0,,2014-12-09T00:00:00Z,2014-05-22T00:00:00Z,2014-12-09T00:00:00Z,,,,,,,,VR2W_123817_20141209_1.csv,,,", has_weight:TRUE, is_moored:TRUE, deploy_number:1",1618,1063,TRAWL,5,"",51.437785,3.470347,51.43779,3.47035,ws-TRAWL,,,2016-01-22T10:59:28Z,2016-02-23T15:19:43Z,,,,source excel inbo,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123819,Active,Westerschelde 1,ws1,0,,2014-12-09T00:00:00Z,2014-05-22T00:00:00Z,2014-12-09T00:00:00Z,,,,,,,,VR2W_123819_20141209_1.csv,,,", has_weight:TRUE, is_moored:TRUE, deploy_number:1",1616,1175,SP-2,5,"",51.459333,3.4718333,51.45851,3.47051,ws-SP3,,,2016-01-22T10:59:28Z,2016-02-23T15:23:18Z,,,,source excel inbo,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123831,Active,Westerschelde 1,ws1,0,,2015-01-22T00:00:00Z,2014-05-22T00:00:00Z,2015-01-22T00:00:00Z,,,,,,,,VR2W_123831_20150122_1.csv,,,", has_weight:TRUE, is_moored:TRUE, deploy_number:1",1615,1087,OGDL,5,"",51.46395,3.51263,51.46999,3.50958,ws-OGDL,,,2016-01-22T10:59:28Z,2016-02-23T15:29:31Z,,,,source excel inbo,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123817,Active,Westerschelde 1,ws1,0,2016-12-09T00:00:00Z,2016-09-21T00:00:00Z,2016-03-24T00:00:00Z,2016-09-21T00:00:00Z,,,,,,,,VR2W_123817_20160921_1.csv,,,,2017,1063,TRAWL,5,"",51.437785,3.470347,51.43779,3.47035,ws-TRAWL,,,2016-03-24T20:13:21Z,2016-09-21T20:59:59Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123816,Lost,Westerschelde 1,ws1,0,2016-12-09T00:00:00Z,2015-05-08T00:00:00Z,2015-02-25T00:00:00Z,2015-05-08T00:00:00Z,,,,,,,,VR2W_123816_20150508_1.csv,,,", has_weight:TRUE, is_moored:TRUE, deploy_number:2",1621,1251,WN-2,5,,51.428174,3.462181,51.42817,3.46218,ws-WN2,51.428174,3.462181,2016-01-22T10:59:28Z,2016-07-01T09:30:29Z,,,,source excel inbo,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-120885,Active,Westerschelde 2,ws2,1,2016-07-30T00:00:00Z,2015-02-10T00:00:00Z,2014-10-11T00:00:00Z,2015-02-10T00:00:00Z,,,,,,,,VR2W_120885_20150210_1.csv,,,"Er uit gehaald door RWS voor vervanging boei, has_weight:TRUE, is_moored:TRUE, deploy_number:1",2144,1199,1 PPC,,Paulinapolder,51.353339,3.7522275,,,ws-PPC,51.353339,3.7522275,2016-07-19T12:38:28Z,2016-07-19T12:39:17Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-120875,Lost,Westerschelde 2,ws2,1,,,2012-07-01T00:00:00Z,2014-01-30T00:00:00Z,,,,,,,,,,,"Bij uitlezing 30/01/14: geen receiver, vervangen door 122329, has_weight:, is_moored:, deploy_number:1",1664,1117,13 Q 2C,"",Rechteroever in de Schelde,51.4169613,3.7188079,,,ws-2C,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-127732,Active,Zeeschelde,zeeschelde,1,2017-08-02T14:00:00Z,2016-09-29T00:00:00Z,2016-09-29T00:00:00Z,2016-09-29T00:00:00Z,,,,,,,,VR2W_127732_20160929_1.csv,,,,2268,1195,Fort Lilo,8,"Fort Lilo, Scheldelaan Antwerpen",51.30305,4.28731,51.30305,4.28731,s-12,51.30305,4.28731,2016-09-29T21:18:58Z,2016-09-30T23:32:20Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2AR-545588,Returned to manufacturer,Westerschelde 1,ws1,0,,2015-02-25T00:00:00Z,2015-01-20T00:00:00Z,2015-02-25T00:00:00Z,,,,,,,,VR2AR_545588_20150225_1.csv,,,,1854,1255,250m,,,51.40839,3.45679,51.4084,3.4568,WS-250m,51.40839,3.45679,2016-02-23T12:02:48Z,2016-10-03T12:11:15Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-126195,Active,Albertkanaal,albert,1,2015-12-22T00:00:00Z,2016-12-13T00:00:00Z,2016-01-13T00:00:00Z,2016-12-13T00:00:00Z,,,,,,,,VR2W_126195_20161213_1.csv,,,,1819,1079,Royersluis Schelde,"",staketsel opgelet enkel te bereiken met LW,51.239128,4.397469,,,ak-41,,,2016-01-28T12:04:02Z,2016-12-14T13:06:18Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-120873,Active,Westerschelde 2,ws2,1,2016-07-30T00:00:00Z,2015-02-10T00:00:00Z,2014-10-15T00:00:00Z,2015-02-10T00:00:00Z,,,,,,,,VR2W_120873_20150210_1.csv,,,,1857,1112,10 VQ(3)5s,,Centraal in de Schelde,51.4018055,3.7089134,,,ws-PVTSS,51.4018055,3.7089134,2016-02-23T12:29:03Z,2016-02-23T12:29:18Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2-4833,Returned to manufacturer,Bovenschelde,bovenschelde,1,,2012-03-01T00:00:00Z,2011-01-01T00:00:00Z,2012-03-01T00:00:00Z,,,,,,,,VR2_4833_20120301_1.csv,,,,2304,1312,Zeeschelde - Staketsels Melle,,,51.0043554163,3.8054132332,,,stMel,,,2016-10-17T21:20:34Z,2016-10-17T21:20:58Z,,,,,,,,,,,,,,11,,acoustic_telemetry,,
VR2W-123831,Active,Westerschelde 1,ws1,0,,2015-09-09T00:00:00Z,2015-05-08T00:00:00Z,2015-09-09T00:00:00Z,,,,,,,,VR2W_123831_20150909_1.csv,,,,1905,1087,OGDL,5,"",51.46395,3.51263,51.46999,3.50958,ws-OGDL,,,2016-02-23T15:29:31Z,2016-02-23T15:29:32Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123815,Active,Westerschelde 1,ws1,0,,2015-09-09T00:00:00Z,2015-05-08T00:00:00Z,2015-09-09T00:00:00Z,,,,,,,,VR2W_123815_20150909_1.csv,,,,1894,1113,W-6,5,"",51.41834,3.453181,51.41834,3.45318,ws-W6,,,2016-02-23T15:08:17Z,2016-02-23T15:08:18Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123815,Active,Westerschelde 1,ws1,0,,2015-05-08T00:00:00Z,2015-02-25T00:00:00Z,2015-05-08T00:00:00Z,,,,,,,,VR2W_123815_20150508_1.csv,,,,1893,1113,W-6,5,"",51.41834,3.453181,51.41834,3.45318,ws-W6,,,2016-02-23T15:08:17Z,2016-02-23T15:08:17Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-122353,Available,Albertkanaal,albert,1,2017-10-10T00:00:00Z,2017-06-12T00:00:00Z,2016-10-10T00:00:00Z,2017-06-12T00:00:00Z,,,,,,,,VR2W_122353_20170612_1.csv,,,,2453,1208,Diepenbeek SA,,"beugel tussen overgang rechte naar schuine oever; adres: Havenlaan, Diepenbeek",50.9385133,5.4270421,,,ak-25,,,2016-11-10T14:47:53Z,2017-06-20T10:06:33Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-123817,Active,Westerschelde 1,ws1,0,,2015-09-09T00:00:00Z,2015-05-08T00:00:00Z,2015-09-09T00:00:00Z,,,,,,,,VR2W_123817_20150909_1.csv,,,,1898,1063,TRAWL,5,"",51.437785,3.470347,51.43779,3.47035,ws-TRAWL,,,2016-02-23T15:19:43Z,2016-02-23T15:19:43Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123817,Active,Westerschelde 1,ws1,0,,2015-05-08T00:00:00Z,2015-02-25T00:00:00Z,2015-05-08T00:00:00Z,,,,,,,,VR2W_123817_20150508_1.csv,,,,1897,1063,TRAWL,5,"",51.437785,3.470347,51.43779,3.47035,ws-TRAWL,,,2016-02-23T15:19:43Z,2016-02-23T15:19:43Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123817,Active,Westerschelde 1,ws1,0,,2015-02-25T00:00:00Z,2014-12-09T00:00:00Z,2015-02-25T00:00:00Z,,,,,,,,VR2W_123817_20150225_1.csv,,,,1896,1063,TRAWL,5,"",51.437785,3.470347,51.4378,3.4703,ws-TRAWL,,,2016-02-23T15:19:43Z,2016-02-23T15:19:43Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123817,Active,Westerschelde 1,ws1,0,2016-12-09T00:00:00Z,2016-03-24T00:00:00Z,2015-09-09T00:00:00Z,2016-03-24T00:00:00Z,,,,,,,,VR2W_123817_20160324_1.csv,,,,1899,1063,TRAWL,5,"",51.437785,3.470347,51.43779,3.47035,ws-TRAWL,,,2016-02-23T15:19:43Z,2016-03-24T20:13:21Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123813,Active,Westerschelde 1,ws1,0,2016-12-09T00:00:00Z,2016-03-01T00:00:00Z,2015-09-09T00:00:00Z,2016-03-01T00:00:00Z,,,,,,,,VR2W_123813_20160301_1.csv,,,,1785,1250,STEEN,5,"",51.403409,3.465898,51.40341,3.46589,ws-STEEN,,,2016-01-28T11:58:50Z,2016-03-03T11:59:56Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-127032,Available,Albertkanaal,albert,1,2017-08-04T00:00:00Z,2017-06-23T00:00:00Z,2016-09-02T00:00:00Z,2017-06-23T00:00:00Z,,,,,,,,VR2W_127032_20170623_1.csv,,,,2284,1140,S12,,VPS netwerk Ham,51.096669,5.111477,,,S12,51.096669,5.111477,2016-10-05T20:07:29Z,2017-09-29T10:23:46Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-124071,Active,Westerschelde 2,ws2,1,,2015-04-15T00:00:00Z,2015-02-10T00:00:00Z,2015-04-15T00:00:00Z,,,,,,,,VR2W_124071_20150415_1.csv,,,,1911,1192,Boei Iso 8s 12A,"",Pas van Terneuzen,51.3648799,3.765539,51.36488,3.76554,ws-12A,,,2016-02-23T15:33:53Z,2016-02-23T15:33:53Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-122346,Active,Westerschelde 2,ws2,1,,2015-09-22T00:00:00Z,2015-04-15T00:00:00Z,2015-09-22T00:00:00Z,,,,,,,,VR2W_122346_20150922_1.csv,,,,1890,1142,Iso 4s 16,"",Pas van Terneuzen,51.3544901,3.795027,51.35449,3.79503,ws-16,,,2016-02-23T15:03:57Z,2016-02-23T15:03:57Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-122346,Active,Westerschelde 2,ws2,1,,2015-04-15T00:00:00Z,2015-02-10T00:00:00Z,2015-04-15T00:00:00Z,,,,,,,,VR2W_122346_20150415_1.csv,,,,1889,1142,Iso 4s 16,"",Pas van Terneuzen,51.3544901,3.795027,,,ws-16,,,2016-02-23T15:03:57Z,2016-02-23T15:03:57Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-122346,Active,Westerschelde 2,ws2,1,,2015-02-10T00:00:00Z,2014-10-15T00:00:00Z,2015-02-10T00:00:00Z,,,,,,,,VR2W_122346_20150210_1.csv,,,", has_weight:TRUE, is_moored:TRUE, deploy_number:2",1623,1142,Iso 4s 16,"",Pas van Terneuzen,51.3544901,3.795027,,,ws-16,,,2016-01-22T10:59:28Z,2016-02-23T15:03:57Z,,,,source excel inbo,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-124071,Active,Westerschelde 2,ws2,1,,2015-09-22T00:00:00Z,2015-04-15T00:00:00Z,2015-09-22T00:00:00Z,,,,,,,,VR2W_124071_20150922_1.csv,,,,1912,1192,Boei Iso 8s 12A,"",Pas van Terneuzen,51.3648799,3.765539,51.36488,3.76554,ws-12A,,,2016-02-23T15:33:53Z,2016-02-23T15:33:54Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-124071,Active,Westerschelde 2,ws2,1,,2015-02-10T00:00:00Z,2014-10-15T00:00:00Z,2015-02-10T00:00:00Z,,,,,,,,VR2W_124071_20150210_1.csv,,,,1910,1192,Boei Iso 8s 12A,"",Pas van Terneuzen,51.3648799,3.765539,,,ws-12A,,,2016-02-23T15:33:53Z,2016-02-23T15:33:53Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-122346,Active,Westerschelde 2,ws2,1,2016-12-22T00:00:00Z,2016-03-02T00:00:00Z,2015-09-22T00:00:00Z,2016-03-02T00:00:00Z,,,,,,,,VR2W_122346_20160302_1.csv,,,,1891,1142,Iso 4s 16,"",Pas van Terneuzen,51.3544901,3.795027,51.35449,3.79503,ws-16,,,2016-02-23T15:03:57Z,2016-03-03T11:59:56Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-120881,Lost,Westerschelde 2,ws2,1,2016-07-30T00:00:00Z,2015-09-09T00:00:00Z,2015-04-15T00:00:00Z,2015-09-09T00:00:00Z,,,,,,,,VR2W_120881_20150909_1.csv,,,,1930,1073,4 A3,,,51.3655375,3.734487,51.3655375,3.734487,ws-A3,51.3655375,3.734487,2016-02-24T17:28:12Z,2016-07-19T12:14:41Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-123824,Broken,BPNS,bpns,0,2015-06-10T00:00:00Z,2015-02-17T00:00:00Z,2015-02-10T00:00:00Z,2015-02-17T00:00:00Z,,,,,,,,VR2W_123824_20150217_1.csv,,,,2153,1242,W1,1,,51.391333,3.303666667,,,bpns-W1,51.391333,3.303666667,2016-07-19T15:46:55Z,2016-07-19T15:49:04Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2-4833,Returned to manufacturer,Bovenschelde,bovenschelde,1,,2012-09-03T00:00:00Z,2012-03-01T00:00:00Z,2012-06-30T00:00:00Z,,,,,,,,VR2_4833_20120903_1__.csv,,,,2305,1312,Zeeschelde - Staketsels Melle,,,51.0043554163,3.8054132332,,,stMel,,,2016-10-17T21:20:58Z,2016-10-17T21:31:34Z,,,,,,,,,,,,,,11,,acoustic_telemetry,,
VR2W-120883,Active,Westerschelde 2,ws2,1,,2016-03-01T00:00:00Z,2015-09-01T00:00:00Z,2016-03-01T00:00:00Z,,,,,,,,VR2W_120883_20160301_1.csv,,,,1876,1027,8 ISO 8s 6,"",Centraal in de Schelde,51.3913098,3.7161726,51.39131,3.71617,ws-6,,,2016-02-23T14:33:00Z,2016-03-03T12:01:12Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-120884,Active,Westerschelde 2,ws2,1,2016-07-30T00:00:00Z,2016-03-02T00:00:00Z,2015-09-09T00:00:00Z,2016-03-02T00:00:00Z,,,,,,,,VR2W_120884_20160302_1.csv,,,,1880,1067,3 A5,"",Ankerzone Springergeul,51.3584544,3.7454284,51.35845,3.74542,ws-A5,,,2016-02-23T14:45:09Z,2016-03-03T12:01:12Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-112370,Active,Westerschelde 1,ws1,0,2016-12-09T00:00:00Z,2016-09-21T00:00:00Z,2016-03-24T00:00:00Z,2016-09-21T00:00:00Z,,,,,,,,VR2W_112370_20160921_1.csv,,,,2015,1103,"",4,"",51.410173,3.454515,51.41017,3.45451,ws-W7,,,2016-03-24T20:13:15Z,2016-09-21T20:59:32Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-112370,Active,Westerschelde 1,ws1,0,2016-12-09T00:00:00Z,2016-03-24T00:00:00Z,2015-09-09T00:00:00Z,2016-03-24T00:00:00Z,,,,,,,,VR2W_112370_20160324_1.csv,,,"2de receiver aan boei W7 gehangen. RWS verwijderd 1ste in de loop van september; deze kan dan opgehaald worden in hun depot in Vlissingen., has_weight:TRUE, is_moored:TRUE, deploy_number:2",1620,1103,"",4,"",51.410173,3.454515,51.41017,3.45451,ws-W7,,,2016-01-22T10:59:28Z,2016-03-24T20:13:15Z,,,,source excel inbo,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-120886,Active,Westerschelde 2,ws2,1,2016-07-30T00:00:00Z,2016-03-01T00:00:00Z,2015-09-01T00:00:00Z,2016-03-01T00:00:00Z,,,,,,,,VR2W_120886_20160301_1.csv,,,,1884,1066,6 VQ 15 A,"",Ingang Springergeul,51.3805457,3.717259,51.38055,3.71726,ws-15A,,,2016-02-23T14:49:35Z,2016-03-03T12:01:13Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-120887,Active,Westerschelde 2,ws2,1,2016-07-30T00:00:00Z,2016-03-02T00:00:00Z,2015-09-09T00:00:00Z,2016-03-02T00:00:00Z,,,,,,,,VR2W_120887_20160302_1.csv,,,,1733,1145,2 PPB,5,Paulinapolder,51.3536136,3.7376409,51.35361,3.73764,ws-PPB,,,2016-01-28T11:05:27Z,2016-03-03T12:01:13Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-113525,Available,Bovenschelde,bovenschelde,1,,2012-02-29T00:00:00Z,2011-01-01T00:00:00Z,2012-02-29T00:00:00Z,,,,,,,,VR2W_113525_20120229_1.csv,,,,2307,1206,Noordervak Ringvaart - Stroomaf Complex Evergem,,,51.1042459773,3.7115713123,,,RingvN,,,2016-10-17T21:35:31Z,2016-10-17T21:36:22Z,,,,,,,,,,,,,,11,,acoustic_telemetry,,
VR2W-124066,Available,Demer,demer,1,2015-07-23T00:00:00Z,2015-02-12T00:00:00Z,2014-04-23T00:00:00Z,2015-02-12T00:00:00Z,,,,,,,,,,,", has_weight:, is_moored:, deploy_number:1",1439,1097,SA_KS_LOZB,2,eerste receiver stroomaf van de klepstuw op linker oever in de zwarte beek aan een piket,50.9876189,5.0742895,,,de-18,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,7,,acoustic_telemetry,,
VR2W-122363,Active,Demer,demer,1,2015-07-23T00:00:00Z,2015-02-12T00:00:00Z,2014-04-23T00:00:00Z,2015-02-12T00:00:00Z,,,,,,,,,,,"Op kant getrokken na slibruiming, ontdekt op 07/07/2014, has_weight:, is_moored:, deploy_number:1",1440,1086,SO_KS_LOZB,2,eerste receiver stroomop klepstuw in de zwarte beek op linker oever aan boom of piket?,50.9847044,5.0765513,,,de-20,,,2016-01-22T10:59:28Z,2016-01-22T10:59:28Z,,,,source excel inbo,,,,,,,,,,7,,acoustic_telemetry,,
VR2W-126201,Lost,Westerschelde 2,ws2,1,2017-07-28T00:00:00Z,2016-09-23T00:00:00Z,2016-04-28T09:00:00Z,2016-09-22T00:00:00Z,,,,,,,,VR2W_126201_20160923_1.csv,,,,2101,1196,25A,,former K,51.352186,3.781008,51.35218,3.781,ws-25A,51.352186,3.781008,2016-06-13T09:21:48Z,2016-09-23T12:02:59Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-120876,Active,Westerschelde 2,ws2,1,2016-07-30T00:00:00Z,2016-03-01T00:00:00Z,2015-09-01T00:00:00Z,2016-03-01T00:00:00Z,,,,,,,,VR2W_120876_20160301_1.csv,,,,1992,1224,11 ISO 8s 13,,Centraal in de Schelde,51.4071859,3.7080883,51.4072,3.7081,ws-13,51.4071859,3.7080883,2016-03-09T15:29:57Z,2016-07-19T11:46:24Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-123816,Lost,Westerschelde 1,ws1,0,2015-08-15T00:00:00Z,2015-08-11T00:00:00Z,2014-05-22T00:00:00Z,2014-12-09T00:00:00Z,,,,,,,,,,,"Verwijderd door RWS omwille van vervanging boei, has_weight:TRUE, is_moored:TRUE, deploy_number:1",1451,1251,WN-2,5,,51.428174,3.462181,,,ws-WN2,51.428174,3.462181,2016-01-22T10:59:28Z,2016-07-01T09:45:54Z,,,,source excel inbo,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-122347,Lost,Albertkanaal,albert,1,2017-10-05T00:00:00Z,2017-06-12T00:00:00Z,2016-10-05T00:00:00Z,2017-06-12T00:00:00Z,,,,,,,,VR2W_122347_20170612_1.csv,,,,2455,1191,Uitzet SO2,,"1ste brug SO splitsing Zuid-Willemsvaart thv Veldwezelt; adres trekweg cavei, Lindestraat, Lanaken",50.8608382,5.6386158,,,ak-19,,,2016-11-10T14:53:57Z,2017-06-20T10:06:26Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-123816,Lost,Westerschelde 1,ws1,0,2015-08-15T00:00:00Z,2015-02-25T00:00:00Z,2014-12-09T00:00:00Z,2015-02-25T00:00:00Z,,,,,,,,VR2W_123816_20150225_1.csv,,,,2108,1251,WN-2,5,,51.428174,3.462181,51.4282,3.4622,ws-WN2,51.428174,3.462181,2016-07-01T09:45:12Z,2016-07-01T09:46:56Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123813,Active,Westerschelde 1,ws1,0,2015-08-15T00:00:00Z,2014-12-09T00:00:00Z,2014-05-22T00:00:00Z,2014-12-09T00:00:00Z,,,,,,,,,,,"Verwijderd door RWS omwille van vervanging boei, has_weight:TRUE, is_moored:TRUE, deploy_number:1",1449,1250,STEEN,5,,51.403409,3.465898,,,ws-STEEN,51.403409,3.465898,2016-01-22T10:59:28Z,2016-07-04T21:35:48Z,,,,source excel inbo,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123813,Active,Westerschelde 1,ws1,0,2016-12-09T00:00:00Z,2015-02-10T00:00:00Z,2014-12-09T00:00:00Z,2015-02-10T00:00:00Z,,,,,,,,VR2W_123813_20150210_1.csv,,,,2115,1250,STEEN,5,,51.403409,3.465898,51.40341,3.46589,ws-STEEN,51.403409,3.465898,2016-07-04T21:26:29Z,2016-07-04T21:37:10Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-120874,Active,Westerschelde 2,ws2,1,2016-07-30T00:00:00Z,2015-02-10T00:00:00Z,2014-12-30T00:00:00Z,2015-02-10T00:00:00Z,,,,,,,,VR2W_120874_20150210_1.csv,,,", has_weight:TRUE, is_moored:TRUE, deploy_number:1",2137,1135,12 ISO 4s 11,,Centraal in de Schelde,51.4116308,3.7074635,,,ws-11,51.4116308,3.7074635,2016-07-19T11:00:20Z,2016-07-19T11:04:01Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-120876,Active,Westerschelde 2,ws2,1,2016-07-30T00:00:00Z,2015-09-01T00:00:00Z,2015-04-15T00:00:00Z,2015-09-01T00:00:00Z,,,,,,,,VR2W_120876_20150901_1.csv,,,,1991,1224,11 ISO 8s 13,,Centraal in de Schelde,51.4071859,3.7080883,51.4072,3.7081,ws-13,51.4071859,3.7080883,2016-03-09T15:29:56Z,2016-07-19T11:32:49Z,,,,,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-120876,Active,Westerschelde 2,ws2,1,2016-07-30T00:00:00Z,2015-02-10T00:00:00Z,2012-07-01T00:00:00Z,2015-02-10T00:00:00Z,,,,,,,,inbo_data_file,,,,1522,1224,11 ISO 8s 13,,Centraal in de Schelde,51.4071859,3.7080883,51.40719,3.70809,ws-13,51.4071859,3.7080883,2016-01-22T10:59:28Z,2016-07-19T11:43:08Z,,,,source excel inbo,,,,,,,,,,614,,acoustic_telemetry,,
VR2W-127025,Available,Albertkanaal,albert,1,,2015-07-13T00:00:00Z,2015-07-09T00:00:00Z,2015-07-13T00:00:00Z,,,,,,,,VR2W_127025_20150713_1.csv,,,"synchronisatietag 65046, has_weight:, is_moored:, deploy_number:1",2979,1160,S08,,VPS netwerk Ham,51.097872,5.109724,,,S08,51.097872,5.109724,2017-09-29T08:25:59Z,2017-09-29T08:27:29Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-113525,Available,Bovenschelde,bovenschelde,1,,2012-07-03T00:00:00Z,2012-02-29T00:00:00Z,2012-06-30T00:00:00Z,,,,,,,,VR2W_113525_20120703_1.csv,,,,2308,1206,Noordervak Ringvaart - Stroomaf Complex Evergem,,,51.1042459773,3.7115713123,,,RingvN,,,2016-10-17T21:36:22Z,2016-10-17T21:38:38Z,,,,,,,,,,,,,,11,,acoustic_telemetry,,
VR2W-123832,Active,Westerschelde 1,ws1,0,,2015-05-08T00:00:00Z,2015-01-22T00:00:00Z,2015-05-08T00:00:00Z,,,,,,,,VR2W_123832_20150508_1.csv,,,,1907,1065,OG-10,5,"",51.474675,3.510681,51.47468,3.51068,ws-OG10,,,2016-02-23T15:31:46Z,2016-02-23T15:31:46Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
