type,modified,language,license,rightsHolder,institutionCode,datasetID,datasetName,basisOfRecord,eventID,samplingProtocol,eventDate,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,occurrenceID,recordedBy,scientificName,kingdom,phylum,vernacularName,taxonRank
event,2017-09-15T14:04:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2412:event-capture,double fyke nets,2017-09-15T12:40:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2412:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-19T15:17:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2416:event-capture,double fyke nets,2017-09-19T14:04:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2416:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-19T15:15:42Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2415:event-capture,double fyke nets,2017-09-19T13:54:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2415:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-10-10T13:02:16Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2430:event-capture,double fyke nets,2017-10-10T12:07:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2430:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-20T15:45:11Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2419:event-capture,double fyke nets,2017-09-20T12:17:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2419:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-21T15:06:18Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2427:event-capture,double fyke nets,2017-09-21T12:15:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2427:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-20T15:48:35Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2421:event-capture,double fyke nets,2017-09-20T12:41:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2421:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-20T15:51:46Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2423:event-capture,double fyke nets,2017-09-20T13:18:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2423:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-21T15:07:57Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2428:event-capture,double fyke nets,2017-09-21T12:26:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2428:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-21T15:01:38Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2424:event-capture,double fyke nets,2017-09-21T11:26:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2424:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-20T15:46:55Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2420:event-capture,double fyke nets,2017-09-20T12:27:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2420:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-20T15:50:12Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2422:event-capture,double fyke nets,2017-09-20T13:06:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2422:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-19T15:12:03Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2413:event-capture,double fyke nets,2017-09-19T13:20:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2413:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-13T15:02:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2401:event-capture,double fyke nets,2017-09-12T14:44:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2401:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-19T15:19:33Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2417:event-capture,double fyke nets,2017-09-19T14:26:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2417:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-21T15:10:02Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2429:event-capture,double fyke nets,2017-09-21T12:40:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2429:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-19T15:13:51Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2414:event-capture,double fyke nets,2017-09-19T13:32:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2414:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-10-10T13:06:57Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2431:event-capture,double fyke nets,2017-10-10T12:39:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2431:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-14T14:06:48Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2409:event-capture,double fyke nets,2017-09-14T12:08:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2409:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-14T13:29:26Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2407:event-capture,double fyke nets,2017-09-14T11:52:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2407:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-13T14:51:25Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2403:event-capture,double fyke nets,2017-09-13T12:30:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2403:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-10-12T14:16:09Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2433:event-capture,double fyke nets,2017-10-12T11:27:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2433:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-14T13:39:17Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2408:event-capture,double fyke nets,2017-09-14T12:17:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2408:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-13T14:51:45Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2402:event-capture,double fyke nets,2017-09-13T12:18:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2402:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-13T14:53:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2404:event-capture,double fyke nets,2017-09-13T12:40:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2404:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-13T14:56:04Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2405:event-capture,double fyke nets,2017-09-13T12:50:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2405:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-15T14:01:00Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2410:event-capture,double fyke nets,2017-09-15T12:02:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2410:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-10-10T13:06:36Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2432:event-capture,double fyke nets,2017-10-10T13:07:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2432:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2017-09-13T14:58:05Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2406:event-capture,double fyke nets,2017-09-13T13:03:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2406:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2019-03-13T14:19:41Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_phd_verhelst:2778:event-capture,double fyke nets,2017-11-23T11:30:00Z,ZEESCHELDE (RINGVAART. MERELBEKE),51.006946,3.75252,WGS84,30,2015_phd_verhelst:2778:occurrence-capture,10,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2019-03-14T10:29:09Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:317:event-capture,,2014-10-02T00:00:00Z,SO Genk afvoerriool,50.9356423,5.4970086,WGS84,30,2013_albertkanaal:317:occurrence-capture,40,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2019-03-14T10:29:17Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:318:event-capture,,2014-10-02T00:00:00Z,SO Genk afvoerriool,50.9356423,5.4970086,WGS84,30,2013_albertkanaal:318:occurrence-capture,40,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2019-03-14T10:29:29Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:320:event-capture,,2014-10-08T00:00:00Z,SO Hasselt afvoerriool,50.9406125,5.3743823,WGS84,30,2013_albertkanaal:320:occurrence-capture,40,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2019-03-14T10:29:35Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:321:event-capture,,2014-10-08T00:00:00Z,SO Hasselt afvoerriool,50.9406125,5.3743823,WGS84,30,2013_albertkanaal:321:occurrence-capture,40,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2019-03-14T10:30:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:322:event-capture,,2014-10-08T00:00:00Z,SO Hasselt afvoerriool,50.9406125,5.3743823,WGS84,30,2013_albertkanaal:322:occurrence-capture,40,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2019-03-14T10:30:49Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:323:event-capture,,2014-10-08T00:00:00Z,SO Hasselt afvoerriool,50.9406125,5.3743823,WGS84,30,2013_albertkanaal:323:occurrence-capture,40,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2019-03-14T10:33:25Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:332:event-capture,,2014-10-09T00:00:00Z,SO Genk afvoerriool,50.9356423,5.4970086,WGS84,30,2013_albertkanaal:332:occurrence-capture,40,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2019-03-14T10:33:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:333:event-capture,,2014-10-09T00:00:00Z,SO Genk afvoerriool,50.9356423,5.4970086,WGS84,30,2013_albertkanaal:333:occurrence-capture,40,Anguilla anguilla,Animalia,Chordata,European eel,species
