projectname,projectmember,tag_code_space,person_id,animal_id,scientific_name,common_name,length,length_type,length_units,length2,length2_type,length2_units,weight_units,age,age_units,sex,life_stage,capture_location,capture_depth,utc_release_date_time,comments,est_tag_life,wild_or_hatchery,stock,dna_sample_taken,treatment_type,dissolved_oxygen,sedative,sedative_concentration,temperature_change,holding_temperature,preop_holding_period,post_op_holding_period,surgery_location,date_of_surgery,anaesthetic,buffer,anaesthetic_concentration,buffer_concentration_in_anaesthetic,anesthetic_concentration_in_recirculation,buffer_concentration_in_recirculation,id_pk,catched_date_time,capture_latitude,capture_longitude,release_latitude,release_longitude,surgery_latitude,surgery_longitude,recapture_date,implant_type,implant_method,date_modified,date_created,release_location,length3,length3_type,length3_units,length4,length4_type,length4_units,weight,end_date_tag,capture_method,project_fk,animal_tag_release_id_pk,thelma_converted_code,projectcode,tag_full_id
Tosenfjorden,0,R64K,,,Salmo trutta,,0.227,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4041,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.08,,,688,2954,A69-1303-729,Tosenfjorden,R64K-729
Tosenfjorden,0,R64K,,,Salmo trutta,,0.235,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4042,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.095,,,688,2955,A69-1303-730,Tosenfjorden,R64K-730
Tosenfjorden,0,R64K,,,Salmo trutta,,0.241,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4043,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.093,,,688,2956,A69-1303-731,Tosenfjorden,R64K-731
Tosenfjorden,0,R64K,,,Salmo trutta,,0.23,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4044,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.073,,,688,2957,A69-1303-732,Tosenfjorden,R64K-732
Tosenfjorden,0,R64K,,,Salmo trutta,,0.171,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4045,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.04,,,688,2958,A69-1303-733,Tosenfjorden,R64K-733
Tosenfjorden,0,R64K,,,Salmo trutta,,0.248,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4046,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.107,,,688,2959,A69-1303-734,Tosenfjorden,R64K-734
Tosenfjorden,0,R64K,,,Salmo trutta,,0.165,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4047,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.035,,,688,2960,A69-1303-735,Tosenfjorden,R64K-735
Tosenfjorden,0,R64K,,,Salmo trutta,,0.162,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4048,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.036,,,688,2961,A69-1303-736,Tosenfjorden,R64K-736
Tosenfjorden,0,R64K,,,Salmo trutta,,0.161,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4049,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.035,,,688,2962,A69-1303-737,Tosenfjorden,R64K-737
Tosenfjorden,0,R64K,,,Salmo trutta,,0.235,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4050,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.089,,,688,2963,A69-1303-738,Tosenfjorden,R64K-738
Tosenfjorden,0,R64K,,,Salmo trutta,,0.18,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4051,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.051,,,688,2964,A69-1303-739,Tosenfjorden,R64K-739
Tosenfjorden,0,R64K,,,Salmo trutta,,0.252,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4052,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.11,,,688,2965,A69-1303-740,Tosenfjorden,R64K-740
Tosenfjorden,0,R64K,,,Salmo trutta,,0.245,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4053,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.101,,,688,2966,A69-1303-741,Tosenfjorden,R64K-741
Tosenfjorden,0,R64K,,,Salmo trutta,,0.173,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4054,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.042,,,688,2967,A69-1303-742,Tosenfjorden,R64K-742
Tosenfjorden,0,R64K,,,Salmo trutta,,0.16,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4055,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.034,,,688,2968,A69-1303-743,Tosenfjorden,R64K-743
Tosenfjorden,0,R64K,,,Salmo trutta,,0.15,Total length,m,,,,kg,,,U,,,,2017-05-12T06:01:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4056,2017-05-12T06:01:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.027,,,688,2969,A69-1303-3058,Tosenfjorden,R64K-3058
Tosenfjorden,0,R64K,,,Salmo trutta,,0.136,Total length,m,,,,kg,,,U,,,,2017-05-12T06:01:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4057,2017-05-12T06:01:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.022,,,688,2970,A69-1303-3059,Tosenfjorden,R64K-3059
Tosenfjorden,0,R64K,,,Salmo trutta,,0.163,Total length,m,,,,kg,,,U,,,,2017-05-12T08:01:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4058,2017-05-12T08:01:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.033,,,688,2971,A69-1303-3060,Tosenfjorden,R64K-3060
Tosenfjorden,0,R64K,,,Salmo trutta,,0.139,Total length,m,,,,kg,,,U,,,,2017-05-12T12:01:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4059,2017-05-12T12:01:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.02,,,688,2972,A69-1303-3061,Tosenfjorden,R64K-3061
Tosenfjorden,0,R64K,,,Salmo trutta,,0.15,Total length,m,,,,kg,,,U,,,,2017-05-12T12:01:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4060,2017-05-12T12:01:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.027,,,688,2973,A69-1303-3062,Tosenfjorden,R64K-3062
Tosenfjorden,0,R64K,,,Salmo trutta,,0.163,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4061,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.037,,,688,2974,A69-1303-3063,Tosenfjorden,R64K-3063
Tosenfjorden,0,R64K,,,Salmo trutta,,0.157,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4062,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.029,,,688,2975,A69-1303-3064,Tosenfjorden,R64K-3064
Tosenfjorden,0,R64K,,,Salmo trutta,,0.155,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4063,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.03,,,688,2976,A69-1303-3065,Tosenfjorden,R64K-3065
Tosenfjorden,0,R64K,,,Salmo trutta,,0.155,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4064,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.03,,,688,2977,A69-1303-3066,Tosenfjorden,R64K-3066
Tosenfjorden,0,R64K,,,Salmo trutta,,0.152,Total length,m,,,,kg,,,U,,,,2017-05-19T11:30:00Z,,,wild,River Bangstadelva,,,,,,,,,,,,,,,,,,4065,2017-05-19T11:30:00Z,,,65.1273,12.5685,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.029,,,688,2978,A69-1303-3067,Tosenfjorden,R64K-3067
OTN-Hemnfjorden,0,R64K,,,Salmo trutta,,0.246,Total length,m,,,,kg,,,,smolt,,,2014-04-30T18:59:00Z,,,wild,Lake Rovatnet,,,,,,,,,,,,,,,,,,4067,2014-04-30T18:59:00Z,,,63.4783,9.11895,,,,internal,,2018-12-14T09:13:45Z,2018-12-14T09:13:45Z,River Søa,,,,,,,0.104,,,684,2980,A69-1303-2714,OTN-Hemnfjorden,R64K-2714
OTN-Hemnfjorden,0,R64K,,,Salmo trutta,,0.151,Total length,m,,,,kg,,,,smolt,,,2014-05-22T09:06:00Z,,,wild,Lake Rovatnet,,,,,,,,,,,,,,,,,,4096,2014-05-22T09:06:00Z,,,63.4783,9.11895,,,,internal,,2018-12-14T09:13:45Z,2018-12-14T09:13:45Z,River Søa,,,,,,,0.027,,,684,3009,A69-1303-2744,OTN-Hemnfjorden,R64K-2744
OTN-Hemnfjorden,0,R64K,,,Salmo trutta,,0.15,Total length,m,,,,kg,,,,smolt,,,2014-05-30T21:45:00Z,,,wild,Lake Rovatnet,,,,,,,,,,,,,,,,,,4115,2014-05-30T21:45:00Z,,,63.4783,9.11895,,,,internal,,2018-12-14T09:13:45Z,2018-12-14T09:13:45Z,River Søa,,,,,,,0.026,,,684,3028,A69-1303-2936,OTN-Hemnfjorden,R64K-2936
Skjerstadfjorden,0,S256,,,Salvelinus alpinus,,0.36,Total length,m,,,,kg,,,F,,,,2016-10-20T01:00:00Z,,,unknown,Botnvassdraget,,,,,,,,,,,,,,,,,,4288,2016-10-20T01:00:00Z,,,67.09506,15.51361,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.34,,,685,3202,A69-1105-106,Skjerstadfjorden,S256-106
Skjerstadfjorden,0,S256,,,Salvelinus alpinus,,0.31,Total length,m,,,,kg,,,M,,,,2016-10-20T01:00:00Z,,,unknown,Botnvassdraget,,,,,,,,,,,,,,,,,,4289,2016-10-20T01:00:00Z,,,67.09506,15.51361,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.26,,,685,3203,A69-1105-107,Skjerstadfjorden,S256-107
Tosenfjorden,0,S256,,,Salvelinus alpinus,,0.42,Total length,m,,,,kg,,,U,,,,2017-05-10T00:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3913,2017-05-10T00:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.54,,,688,2826,A69-1105-108,Tosenfjorden,S256-108
Skjerstadfjorden,0,S256,,,Salvelinus alpinus,,0.34,Total length,m,,,,kg,,,M,,,,2016-10-20T01:00:00Z,,,unknown,Botnvassdraget,,,,,,,,,,,,,,,,,,4290,2016-10-20T01:00:00Z,,,67.09506,15.51361,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.3,,,685,3204,A69-1105-108,Skjerstadfjorden,S256-108
Skjerstadfjorden,0,S256,,,Salvelinus alpinus,,0.33,Total length,m,,,,kg,,,M,,,,2016-10-20T01:00:00Z,,,unknown,Botnvassdraget,,,,,,,,,,,,,,,,,,4291,2016-10-20T01:00:00Z,,,67.09506,15.51361,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.3,,,685,3205,A69-1105-109,Skjerstadfjorden,S256-109
Tosenfjorden,0,S256,,,Salvelinus alpinus,,0.39,Total length,m,,,,kg,,,U,,,,2017-05-13T08:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3914,2017-05-13T08:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.44,,,688,2827,A69-1105-110,Tosenfjorden,S256-110
Skjerstadfjorden,0,S256,,,Salvelinus alpinus,,0.33,Total length,m,,,,kg,,,M,,,,2016-10-20T01:00:00Z,,,unknown,Botnvassdraget,,,,,,,,,,,,,,,,,,4292,2016-10-20T01:00:00Z,,,67.09506,15.51361,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.32,,,685,3206,A69-1105-110,Skjerstadfjorden,S256-110
Tosenfjorden,0,S256,,,Salmo trutta,,0.46,Total length,m,,,,kg,,,U,,,,2017-04-26T00:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3858,2017-04-26T00:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.85,,,688,2771,A69-1105-31,Tosenfjorden,S256-31
Skjerstadfjorden,0,S256,,,Salmo trutta,,0.45,Total length,m,,,,kg,,,U,,,,2017-05-29T01:00:00Z,,,wild,Kosmovatnet,,,,,,,,,,,,,,,,,,4220,2017-05-29T01:00:00Z,,,67.33975,15.23873,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.843,,,685,3134,A69-1105-31,Skjerstadfjorden,S256-31
Tosenfjorden,0,S256,,,Salmo trutta,,0.45,Total length,m,,,,kg,,,U,,,,2017-04-26T00:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3859,2017-04-26T00:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.66,,,688,2772,A69-1105-33,Tosenfjorden,S256-33
Skjerstadfjorden,0,S256,,,Salmo trutta,,0.45,Total length,m,,,,kg,,,U,,,,2017-05-29T01:00:00Z,,,wild,Kosmovatnet,,,,,,,,,,,,,,,,,,4221,2017-05-29T01:00:00Z,,,67.33975,15.23873,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.89,,,685,3135,A69-1105-33,Skjerstadfjorden,S256-33
Tosenfjorden,0,S256,,,Salmo trutta,,0.49,Total length,m,,,,kg,,,U,,,,2017-04-28T00:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3860,2017-04-28T00:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,1,,,688,2773,A69-1105-35,Tosenfjorden,S256-35
Skjerstadfjorden,0,S256,,,Salmo trutta,,0.51,Total length,m,,,,kg,,,U,,,,2017-05-30T01:00:00Z,,,wild,Sulitjelma Laksaaga,,,,,,,,,,,,,,,,,,4222,2017-05-30T01:00:00Z,,,67.23587,15.69313,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,1.08,,,685,3136,A69-1105-35,Skjerstadfjorden,S256-35
Tosenfjorden,0,S256,,,Salmo trutta,,0.4,Total length,m,,,,kg,,,U,,,,2017-04-28T00:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3861,2017-04-28T00:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.54,,,688,2774,A69-1105-37,Tosenfjorden,S256-37
Skjerstadfjorden,0,S256,,,Salmo trutta,,0.44,Total length,m,,,,kg,,,U,,,,2017-05-30T01:00:00Z,,,wild,Sulitjelma Laksaaga,,,,,,,,,,,,,,,,,,4223,2017-05-30T01:00:00Z,,,67.23587,15.69313,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.54,,,685,3137,A69-1105-37,Skjerstadfjorden,S256-37
Tosenfjorden,0,S256,,,Salvelinus alpinus,,0.405,Total length,m,,,,kg,,,U,,,,2017-05-14T07:30:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3864,2017-05-14T07:30:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.38,,,688,2777,A69-1105-41,Tosenfjorden,S256-41
Tosenfjorden,0,S256,,,Salmo trutta,,0.5,Total length,m,,,,kg,,,U,,,,2017-05-02T04:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3865,2017-05-02T04:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.98,,,688,2778,A69-1105-43,Tosenfjorden,S256-43
Skjerstadfjorden,0,S256,,,Salmo trutta,,0.38,Total length,m,,,,kg,,,U,,,,2017-05-30T01:00:00Z,,,wild,Sulitjelma Laksaaga,,,,,,,,,,,,,,,,,,4226,2017-05-30T01:00:00Z,,,67.23587,15.69313,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.46,,,685,3140,A69-1105-43,Skjerstadfjorden,S256-43
Tosenfjorden,0,S256,,,Salmo trutta,,0.52,Total length,m,,,,kg,,,U,,,,2017-05-02T04:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3866,2017-05-02T04:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,1.22,,,688,2779,A69-1105-45,Tosenfjorden,S256-45
Skjerstadfjorden,0,S256,,,Salmo trutta,,0.54,Total length,m,,,,kg,,,U,,,,2017-05-30T01:00:00Z,,,wild,Sulitjelma Laksaaga,,,,,,,,,,,,,,,,,,4227,2017-05-30T01:00:00Z,,,67.23587,15.69313,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,1.28,,,685,3141,A69-1105-45,Skjerstadfjorden,S256-45
Tosenfjorden,0,S256,,,Salmo trutta,,0.45,Total length,m,,,,kg,,,U,,,,2017-05-02T04:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3867,2017-05-02T04:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.78,,,688,2780,A69-1105-47,Tosenfjorden,S256-47
Skjerstadfjorden,0,S256,,,Salmo trutta,,0.38,Total length,m,,,,kg,,,U,,,,2017-05-30T01:00:00Z,,,wild,Sulitjelma Laksaaga,,,,,,,,,,,,,,,,,,4228,2017-05-30T01:00:00Z,,,67.23587,15.69313,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.52,,,685,3142,A69-1105-47,Skjerstadfjorden,S256-47
Tosenfjorden,0,S256,,,Salmo trutta,,0.42,Total length,m,,,,kg,,,U,,,,2017-05-03T15:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3868,2017-05-03T15:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.64,,,688,2781,A69-1105-49,Tosenfjorden,S256-49
Skjerstadfjorden,0,S256,,,Salmo trutta,,0.42,Total length,m,,,,kg,,,U,,,,2017-05-30T01:00:00Z,,,wild,Sulitjelma Laksaaga,,,,,,,,,,,,,,,,,,4229,2017-05-30T01:00:00Z,,,67.23587,15.69313,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.58,,,685,3143,A69-1105-49,Skjerstadfjorden,S256-49
Tosenfjorden,0,S256,,,Salmo trutta,,0.44,Total length,m,,,,kg,,,U,,,,2017-05-09T00:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3869,2017-05-09T00:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.68,,,688,2782,A69-1105-51,Tosenfjorden,S256-51
Skjerstadfjorden,0,S256,,,Salmo trutta,,0.38,Total length,m,,,,kg,,,U,,,,2017-05-30T01:00:00Z,,,wild,Sulitjelma Laksaaga,,,,,,,,,,,,,,,,,,4230,2017-05-30T01:00:00Z,,,67.23587,15.69313,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.44,,,685,3144,A69-1105-51,Skjerstadfjorden,S256-51
Tosenfjorden,0,S256,,,Salmo trutta,,0.53,Total length,m,,,,kg,,,U,,,,2017-05-09T00:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3870,2017-05-09T00:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,1.2,,,688,2783,A69-1105-53,Tosenfjorden,S256-53
Skjerstadfjorden,0,S256,,,Salmo trutta,,0.4,Total length,m,,,,kg,,,U,,,,2017-05-31T01:00:00Z,,,wild,Sulitjelma Laksaaga,,,,,,,,,,,,,,,,,,4231,2017-05-31T01:00:00Z,,,67.23587,15.69313,,,,,internal,2019-01-08T09:54:09Z,2019-01-08T09:54:09Z,,,,,,,,0.53,,,685,3145,A69-1105-53,Skjerstadfjorden,S256-53
Tosenfjorden,0,S256,,,Salmo trutta,,0.5,Total length,m,,,,kg,,,U,,,,2017-05-09T00:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3871,2017-05-09T00:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.98,,,688,2784,A69-1105-55,Tosenfjorden,S256-55
Tosenfjorden,0,S256,,,Salmo trutta,,0.61,Total length,m,,,,kg,,,U,,,,2017-05-09T00:01:00Z,,,wild,Lake Urvold,,,,,,,,,,,,,,,,,,3873,2017-05-09T00:01:00Z,,,65.16058,12.65148,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,1.86,,,688,2786,A69-1105-57,Tosenfjorden,S256-57
Tosenfjorden,0,S256,,,Salmo trutta,,0.56,Total length,m,,,,kg,,,U,,,,2017-03-27T17:00:00Z,,,wild,River Aabjora,,,,,,,,,,,,,,,,,,3874,2017-03-27T17:00:00Z,,,65.06341,12.47458,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,1.54,,,688,2787,A69-1105-60,Tosenfjorden,S256-60
Tosenfjorden,0,S256,,,Salmo trutta,,0.36,Total length,m,,,,kg,,,U,,,,2017-03-27T17:00:00Z,,,wild,River Aabjora,,,,,,,,,,,,,,,,,,3875,2017-03-27T17:00:00Z,,,65.06341,12.47458,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.4,,,688,2788,A69-1105-61,Tosenfjorden,S256-61
Tosenfjorden,0,S256,,,Salmo trutta,,0.54,Total length,m,,,,kg,,,U,,,,2017-03-27T17:00:00Z,,,wild,River Aabjora,,,,,,,,,,,,,,,,,,3876,2017-03-27T17:00:00Z,,,65.06341,12.47458,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,1.38,,,688,2789,A69-1105-62,Tosenfjorden,S256-62
Tosenfjorden,0,S256,,,Salmo trutta,,0.48,Total length,m,,,,kg,,,U,,,,2017-03-27T17:00:00Z,,,wild,River Aabjora,,,,,,,,,,,,,,,,,,3877,2017-03-27T17:00:00Z,,,65.06341,12.47458,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,0.96,,,688,2790,A69-1105-63,Tosenfjorden,S256-63
Tosenfjorden,0,S256,,,Salmo trutta,,0.51,Total length,m,,,,kg,,,U,,,,2017-03-27T17:00:00Z,,,wild,River Aabjora,,,,,,,,,,,,,,,,,,3878,2017-03-27T17:00:00Z,,,65.06341,12.47458,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,1.35,,,688,2791,A69-1105-64,Tosenfjorden,S256-64
Tosenfjorden,0,S256,,,Salmo trutta,,0.54,Total length,m,,,,kg,,,U,,,,2017-03-27T17:00:00Z,,,wild,River Aabjora,,,,,,,,,,,,,,,,,,3879,2017-03-27T17:00:00Z,,,65.06341,12.47458,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,1.05,,,688,2792,A69-1105-65,Tosenfjorden,S256-65
Tosenfjorden,0,S256,,,Salmo trutta,,0.37,Total length,m,,,,kg,,,U,,,,2017-03-27T17:00:00Z,,,wild,River Aabjora,,,,,,,,,,,,,,,,,,3880,2017-03-27T17:00:00Z,,,65.06341,12.47458,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,na,,,688,2793,A69-1105-67,Tosenfjorden,S256-67
Tosenfjorden,0,S256,,,Salmo trutta,,0.46,Total length,m,,,,kg,,,U,,,,2017-03-27T17:00:00Z,,,wild,River Aabjora,,,,,,,,,,,,,,,,,,3881,2017-03-27T17:00:00Z,,,65.06341,12.47458,,,,,Internal,2018-12-14T09:07:59Z,2018-12-14T09:07:59Z,,,,,,,,na,,,688,2794,A69-1105-68,Tosenfjorden,S256-68
