eventid,occurrenceid,measurementtype,measurementvalue,measurementunit
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206429:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206428:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206427:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206426:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206425:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206424:occurrence-detections,transmitter sensor value,28,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206423:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206422:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206421:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206420:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206419:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206418:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206417:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206416:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206415:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206414:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206413:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206412:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206411:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206410:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206409:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206408:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206407:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206406:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206405:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206404:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206403:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206402:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206401:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206400:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206399:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206398:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206397:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206396:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206395:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206394:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206393:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206392:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206391:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206390:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206389:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206388:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206387:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206386:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206385:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206384:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206383:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206382:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206381:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206380:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206379:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206378:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206377:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206376:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206375:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206374:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206373:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206372:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206371:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206370:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206369:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206368:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206367:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206366:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206365:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206364:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206362:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206361:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206359:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206357:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206355:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206353:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206351:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206349:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206347:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206345:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206343:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206341:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206339:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206338:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206336:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206334:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206332:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206330:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206328:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206327:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206325:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206324:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206320:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206318:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206317:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206316:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206315:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206312:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206311:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206310:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206309:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206308:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206307:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206306:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206305:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206304:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206303:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206302:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206301:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206300:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206299:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206298:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206297:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206296:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206295:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206294:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206293:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206292:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206291:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206290:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206289:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206288:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206287:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206286:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206285:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206284:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206283:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206282:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206281:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206280:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206279:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206278:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206277:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206276:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206274:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206272:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206270:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206269:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206268:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206266:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206265:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206263:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206262:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206260:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206259:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206258:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206256:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206255:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206253:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206251:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206249:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206247:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206245:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206243:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206241:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206239:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206237:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206234:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206231:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206229:occurrence-detections,transmitter sensor value,28,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206227:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206225:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206224:occurrence-detections,transmitter sensor value,28,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206222:occurrence-detections,transmitter sensor value,28,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206220:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206218:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206216:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206215:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206214:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206213:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206211:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206210:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206208:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206206:occurrence-detections,transmitter sensor value,30,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206204:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206202:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206200:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206198:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206197:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206196:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206194:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206192:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206189:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206187:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206186:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206184:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206182:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206181:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206180:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206178:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206177:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206176:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206174:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206173:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:1600:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:24206172:occurrence-detections,transmitter sensor value,30,ADC
