eventid,occurrenceid,measurementtype,measurementvalue,measurementunit
urn:catalog:etn:ws2:1860:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1860:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1860:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40181, longitude: 3.70891",""
urn:catalog:etn:ws2:1860:event-receiver-deployment,"",receiver id,VR2W-120873,""
urn:catalog:etn:ws2:1861:event-receiver-deployment,"",receiver id,VR2W-120877,""
urn:catalog:etn:ws2:1861:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:1861:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1861:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1861:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35193, longitude: 3.77356",""
urn:catalog:etn:ws2:1862:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:1862:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1862:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1862:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35193, longitude: 3.77356",""
urn:catalog:etn:ws2:1862:event-receiver-deployment,"",receiver id,VR2W-120877,""
urn:catalog:etn:ws2:1863:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1863:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35193, longitude: 3.77356",""
urn:catalog:etn:ws2:1863:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1863:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:1863:event-receiver-deployment,"",receiver id,VR2W-120877,""
urn:catalog:etn:ws2:1864:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1864:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1864:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:1864:event-receiver-deployment,"",receiver id,VR2W-120877,""
urn:catalog:etn:ws2:1864:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35193, longitude: 3.77356",""
urn:catalog:etn:ws2:1865:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.38647, longitude: 3.70801",""
urn:catalog:etn:ws2:1865:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1865:event-receiver-deployment,"",receiver id,VR2W-120878,""
urn:catalog:etn:ws2:1865:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1866:event-receiver-deployment,"",receiver id,VR2W-120878,""
urn:catalog:etn:ws2:1866:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.38647, longitude: 3.70801",""
urn:catalog:etn:ws2:1866:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1866:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1867:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1867:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1867:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.38647, longitude: 3.70801",""
urn:catalog:etn:ws2:1867:event-receiver-deployment,"",receiver id,VR2W-120878,""
urn:catalog:etn:ws2:1868:event-receiver-deployment,"",receiver id,VR2W-120878,""
urn:catalog:etn:ws2:1868:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1868:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.38647, longitude: 3.70801",""
urn:catalog:etn:ws2:1868:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1868:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1869:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1869:event-receiver-deployment,"",receiver id,VR2W-120882,""
urn:catalog:etn:ws2:1869:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1869:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39704, longitude: 3.71534",""
urn:catalog:etn:ws2:1870:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1870:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1870:event-receiver-deployment,"",receiver id,VR2W-120882,""
urn:catalog:etn:ws2:1870:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39704, longitude: 3.71534",""
urn:catalog:etn:ws2:1871:event-receiver-deployment,"",receiver id,VR2W-120882,""
urn:catalog:etn:ws2:1871:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1871:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1871:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39704, longitude: 3.71534",""
urn:catalog:etn:ws2:1872:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1872:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39704, longitude: 3.71534",""
urn:catalog:etn:ws2:1872:event-receiver-deployment,"",receiver id,VR2W-120882,""
urn:catalog:etn:ws2:1872:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1872:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1873:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1873:event-receiver-deployment,"",receiver id,VR2W-120883,""
urn:catalog:etn:ws2:1873:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1874:event-receiver-deployment,"",receiver id,VR2W-120883,""
urn:catalog:etn:ws2:1874:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1874:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1875:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1875:event-receiver-deployment,"",receiver id,VR2W-120883,""
urn:catalog:etn:ws2:1875:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1876:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1876:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1876:event-receiver-deployment,"",receiver id,VR2W-120883,""
urn:catalog:etn:ws2:1877:event-receiver-deployment,"",receiver id,VR2W-120884,""
urn:catalog:etn:ws2:1877:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1877:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1878:event-receiver-deployment,"",receiver id,VR2W-120884,""
urn:catalog:etn:ws2:1878:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1878:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1879:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1879:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1879:event-receiver-deployment,"",receiver id,VR2W-120884,""
urn:catalog:etn:ws2:1880:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1880:event-receiver-deployment,"",receiver id,VR2W-120884,""
urn:catalog:etn:ws2:1880:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1880:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1881:event-receiver-deployment,"",receiver id,VR2W-120886,""
urn:catalog:etn:ws2:1881:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1881:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1882:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1882:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1882:event-receiver-deployment,"",receiver id,VR2W-120886,""
urn:catalog:etn:ws2:1883:event-receiver-deployment,"",receiver id,VR2W-120886,""
urn:catalog:etn:ws2:1883:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1883:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1884:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1884:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1884:event-receiver-deployment,"",receiver id,VR2W-120886,""
urn:catalog:etn:ws2:1884:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1885:event-receiver-deployment,"",receiver id,VR2W-122329,""
urn:catalog:etn:ws2:1885:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1885:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1886:event-receiver-deployment,"",receiver id,VR2W-122329,""
urn:catalog:etn:ws2:1886:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1886:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1887:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1887:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1887:event-receiver-deployment,"",receiver id,VR2W-122329,""
urn:catalog:etn:ws2:1888:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1888:event-receiver-deployment,"",receiver id,VR2W-122329,""
urn:catalog:etn:ws2:1888:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1888:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1889:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1889:event-receiver-deployment,"",receiver id,VR2W-122346,""
urn:catalog:etn:ws2:1889:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1890:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1890:event-receiver-deployment,"",receiver id,VR2W-122346,""
urn:catalog:etn:ws2:1890:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1891:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1891:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1891:event-receiver-deployment,"",receiver drop dead date,2016-12-22,""
urn:catalog:etn:ws2:1891:event-receiver-deployment,"",receiver id,VR2W-122346,""
urn:catalog:etn:ws2:1910:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1910:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1910:event-receiver-deployment,"",receiver id,VR2W-124071,""
urn:catalog:etn:ws2:1911:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1911:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1911:event-receiver-deployment,"",receiver id,VR2W-124071,""
urn:catalog:etn:ws2:1912:event-receiver-deployment,"",receiver id,VR2W-124071,""
urn:catalog:etn:ws2:1912:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1912:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1913:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1913:event-receiver-deployment,"",receiver id,VR2W-124071,""
urn:catalog:etn:ws2:1913:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1913:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1930:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.36554, longitude: 3.73449",""
urn:catalog:etn:ws2:1930:event-receiver-deployment,"",receiver id,VR2W-120881,""
urn:catalog:etn:ws2:1930:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1930:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:1930:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1931:event-receiver-deployment,"",receiver id,VR2W-120881,""
urn:catalog:etn:ws2:1931:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1931:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1931:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:1931:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.36554, longitude: 3.73449",""
urn:catalog:etn:ws2:1956:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1956:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1956:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1956:event-receiver-deployment,"",receiver id,VR2W-115434,""
urn:catalog:etn:ws2:1956:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35526, longitude: 3.76099",""
urn:catalog:etn:ws2:1957:event-receiver-deployment,"",receiver id,VR2W-115434,""
urn:catalog:etn:ws2:1957:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1957:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1957:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35526, longitude: 3.76099",""
urn:catalog:etn:ws2:1957:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1958:event-receiver-deployment,"",receiver id,VR2W-120874,""
urn:catalog:etn:ws2:1958:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1958:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1958:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.41160, longitude: 3.70750",""
urn:catalog:etn:ws2:1959:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.41160, longitude: 3.70750",""
urn:catalog:etn:ws2:1959:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1959:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1959:event-receiver-deployment,"",receiver id,VR2W-120874,""
urn:catalog:etn:ws2:1961:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1961:event-receiver-deployment,"",receiver drop dead date,2016-12-22,""
urn:catalog:etn:ws2:1961:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1961:event-receiver-deployment,"",receiver id,VR2W-127736,""
urn:catalog:etn:ws2:1967:event-receiver-deployment,"",receiver drop dead date,2016-12-09,""
urn:catalog:etn:ws2:1967:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1967:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1967:event-receiver-deployment,"",receiver id,VR2W-122343,""
urn:catalog:etn:ws2:1968:event-receiver-deployment,"",receiver drop dead date,2016-12-22,""
urn:catalog:etn:ws2:1968:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1968:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1968:event-receiver-deployment,"",receiver id,VR2W-122346,""
urn:catalog:etn:ws2:1971:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1971:event-receiver-deployment,"",receiver id,VR2W-124071,""
urn:catalog:etn:ws2:1971:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1971:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1972:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1972:event-receiver-deployment,"",receiver id,VR2W-115434,""
urn:catalog:etn:ws2:1972:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35526, longitude: 3.76099",""
urn:catalog:etn:ws2:1972:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1972:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1973:event-receiver-deployment,"",receiver id,VR2W-115447,""
urn:catalog:etn:ws2:1973:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.34826, longitude: 3.81473",""
urn:catalog:etn:ws2:1973:event-receiver-deployment,"",receiver drop dead date,2017-06-02,""
urn:catalog:etn:ws2:1973:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1973:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1974:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1974:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1974:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1974:event-receiver-deployment,"",receiver id,VR2W-120873,""
urn:catalog:etn:ws2:1974:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40181, longitude: 3.70891",""
urn:catalog:etn:ws2:1975:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.38647, longitude: 3.70801",""
urn:catalog:etn:ws2:1975:event-receiver-deployment,"",receiver id,VR2W-120878,""
urn:catalog:etn:ws2:1975:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1975:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1975:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1976:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1976:event-receiver-deployment,"",receiver id,VR2W-120881,""
urn:catalog:etn:ws2:1976:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.36554, longitude: 3.73449",""
urn:catalog:etn:ws2:1976:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1976:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:1977:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1977:event-receiver-deployment,"",receiver id,VR2W-120883,""
urn:catalog:etn:ws2:1977:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1978:event-receiver-deployment,"",receiver id,VR2W-120884,""
urn:catalog:etn:ws2:1978:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1978:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1978:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1979:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1979:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1979:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1979:event-receiver-deployment,"",receiver id,VR2W-120885,""
urn:catalog:etn:ws2:1979:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35334, longitude: 3.75223",""
urn:catalog:etn:ws2:1980:event-receiver-deployment,"",receiver id,VR2W-120886,""
urn:catalog:etn:ws2:1980:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1980:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1980:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1981:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1981:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1981:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1981:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35361, longitude: 3.73764",""
urn:catalog:etn:ws2:1981:event-receiver-deployment,"",receiver id,VR2W-120887,""
urn:catalog:etn:ws2:1982:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1982:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1982:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1982:event-receiver-deployment,"",receiver id,VR2W-122329,""
urn:catalog:etn:ws2:1984:event-receiver-deployment,"",receiver id,VR2W-120882,""
urn:catalog:etn:ws2:1984:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1984:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1984:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39704, longitude: 3.71534",""
urn:catalog:etn:ws2:1984:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1990:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40719, longitude: 3.70809",""
urn:catalog:etn:ws2:1990:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1990:event-receiver-deployment,"",receiver id,VR2W-120876,""
urn:catalog:etn:ws2:1990:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1990:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1991:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1991:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40719, longitude: 3.70809",""
urn:catalog:etn:ws2:1991:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1991:event-receiver-deployment,"",receiver id,VR2W-120876,""
urn:catalog:etn:ws2:1991:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1992:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:1992:event-receiver-deployment,"",receiver id,VR2W-120876,""
urn:catalog:etn:ws2:1992:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:1992:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:1992:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40719, longitude: 3.70809",""
urn:catalog:etn:ws2:2037:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35526, longitude: 3.76099",""
urn:catalog:etn:ws2:2037:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2037:event-receiver-deployment,"",receiver id,VR2W-115434,""
urn:catalog:etn:ws2:2037:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2037:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2038:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40181, longitude: 3.70891",""
urn:catalog:etn:ws2:2038:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2038:event-receiver-deployment,"",receiver id,VR2W-120873,""
urn:catalog:etn:ws2:2038:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2038:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2039:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2039:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.41163, longitude: 3.70750",""
urn:catalog:etn:ws2:2039:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2039:event-receiver-deployment,"",receiver id,VR2W-120874,""
urn:catalog:etn:ws2:2040:event-receiver-deployment,"",receiver id,VR2W-120877,""
urn:catalog:etn:ws2:2040:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2040:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2040:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35193, longitude: 3.77356",""
urn:catalog:etn:ws2:2040:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:2041:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2041:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.38647, longitude: 3.70801",""
urn:catalog:etn:ws2:2041:event-receiver-deployment,"",receiver id,VR2W-120878,""
urn:catalog:etn:ws2:2041:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2041:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2042:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:2042:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2042:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2042:event-receiver-deployment,"",receiver id,VR2W-120881,""
urn:catalog:etn:ws2:2042:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.36554, longitude: 3.73449",""
urn:catalog:etn:ws2:2043:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2043:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2043:event-receiver-deployment,"",receiver id,VR2W-120884,""
urn:catalog:etn:ws2:2043:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2044:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2044:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2044:event-receiver-deployment,"",receiver id,VR2W-120886,""
urn:catalog:etn:ws2:2044:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2045:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2045:event-receiver-deployment,"",receiver drop dead date,2016-12-09,""
urn:catalog:etn:ws2:2045:event-receiver-deployment,"",receiver id,VR2W-122343,""
urn:catalog:etn:ws2:2045:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2046:event-receiver-deployment,"",receiver drop dead date,2017-07-28,""
urn:catalog:etn:ws2:2046:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2046:event-receiver-deployment,"",receiver id,VR2W-126202,""
urn:catalog:etn:ws2:2046:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:2101:event-receiver-deployment,"",receiver id,VR2W-126201,""
urn:catalog:etn:ws2:2101:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2101:event-receiver-deployment,"",receiver drop dead date,2017-07-28,""
urn:catalog:etn:ws2:2101:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:2101:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35219, longitude: 3.78101",""
urn:catalog:etn:ws2:2131:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:ws2:2131:event-receiver-deployment,"",receiver id,VR2W-112299,""
urn:catalog:etn:ws2:2131:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.34826, longitude: 3.81473",""
urn:catalog:etn:ws2:2131:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2134:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:ws2:2134:event-receiver-deployment,"",receiver id,VR2W-115434,""
urn:catalog:etn:ws2:2134:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:ws2:2134:event-receiver-deployment,"",receiver drop dead date,2016-07-30,""
urn:catalog:etn:ws2:2134:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35526, longitude: 3.76099",""
urn:catalog:etn:ws2:2135:event-receiver-deployment,"",receiver id,VR2W-115434,""
