type,modified,language,license,rightsholder,institutioncode,datasetid,datasetname,basisofrecord,eventid,samplingprotocol,eventdate,locality,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters
Event,2019-04-11T06:29:41Z,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:683:event-release,release,2010-10-01T13:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-11T06:29:41Z,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:683:event-surgery,surgery,2010-01-10T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:55:41Z,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:684:event-capture,line fishing,2011-07-27T00:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2019-04-25T13:55:41Z,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:684:event-release,release,2011-07-27T11:30:00Z,between wind turbine D5 and D6 C-Power,51.55067,2.92367,WGS84,30
Event,2019-04-25T13:55:41Z,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:684:event-surgery,surgery,2011-07-27T00:00:00Z,between wind turbine D5 and D6 C-Power,51.548,2.9295,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:685:event-capture,line fishing,2011-05-24T00:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:685:event-release,release,2011-05-24T17:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:685:event-surgery,surgery,2011-05-24T00:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2019-04-25T13:53:33Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:686:event-capture,line fishing,2011-06-07T11:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2019-04-25T13:53:33Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:686:event-release,release,2011-06-07T11:30:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:53:33Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:686:event-surgery,surgery,2011-07-06T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:55:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:687:event-capture,line fishing,2011-05-24T00:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2019-04-25T13:55:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:687:event-release,release,2011-05-24T17:00:00Z,between wind turbine D5 and D6 C-Power,51.55067,2.92367,WGS84,30
Event,2019-04-25T13:55:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:687:event-surgery,surgery,2011-05-24T00:00:00Z,between wind turbine D5 and D6 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:53:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:688:event-capture,line fishing,2011-06-07T11:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2019-04-25T13:53:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:688:event-release,release,2011-06-07T11:30:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:53:50Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:688:event-surgery,surgery,2011-07-06T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-10-04T10:01:53Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:689:event-capture,line fishing,2011-05-24T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-10-04T10:01:53Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:689:event-release,release,2011-05-24T14:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-10-04T10:01:53Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:689:event-surgery,surgery,2011-05-24T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:690:event-capture,line fishing,2011-05-24T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:690:event-release,release,2011-05-24T14:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:690:event-surgery,surgery,2011-05-24T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:52:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:691:event-capture,line fishing,2011-06-07T11:00:00Z,wind turbine D3 C-Power,51.54283,2.9413299999999998,WGS84,30
Event,2019-04-25T13:52:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:691:event-release,release,2011-06-07T11:30:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:52:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:691:event-surgery,surgery,2011-07-06T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:53:04Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:692:event-capture,line fishing,2011-06-07T11:00:00Z,wind turbine D3 C-Power,51.54283,2.9413299999999998,WGS84,30
Event,2019-04-25T13:53:04Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:692:event-release,release,2011-06-07T11:30:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:53:04Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:692:event-surgery,surgery,2011-07-06T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-10-04T10:03:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:693:event-capture,line fishing,2011-06-07T11:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-10-04T10:03:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:693:event-release,release,2011-06-07T14:30:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-10-04T10:03:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:693:event-surgery,surgery,2011-07-06T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-10-04T10:04:01Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:694:event-capture,line fishing,2011-06-07T11:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-10-04T10:04:01Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:694:event-release,release,2011-06-07T14:30:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-10-04T10:04:01Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:694:event-surgery,surgery,2011-07-06T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-10-04T10:04:46Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:695:event-capture,line fishing,2011-06-07T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-10-04T10:04:46Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:695:event-release,release,2011-06-07T14:30:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-10-04T10:04:46Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:695:event-surgery,surgery,2011-07-06T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:54:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:696:event-capture,line fishing,2011-06-07T11:00:00Z,wind turbine D1 C-Power,51.53767,2.953,WGS84,30
Event,2019-04-25T13:54:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:696:event-release,release,2011-06-07T14:30:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:54:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:696:event-surgery,surgery,2011-07-06T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:54:42Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:697:event-capture,line fishing,2011-06-07T11:00:00Z,wind turbine D1 C-Power,51.53767,2.953,WGS84,30
Event,2019-04-25T13:54:42Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:697:event-release,release,2011-06-07T14:30:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:54:42Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:697:event-surgery,surgery,2011-07-06T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:54:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:698:event-capture,line fishing,2011-06-07T11:00:00Z,wind turbine D1 C-Power,51.53767,2.953,WGS84,30
Event,2019-04-25T13:54:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:698:event-release,release,2011-06-07T14:30:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2019-04-25T13:54:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:698:event-surgery,surgery,2011-07-06T00:00:00Z,wind turbine D5 C-Power,51.548,2.9295,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:699:event-capture,line fishing,2011-07-27T00:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:699:event-release,release,2011-07-27T11:30:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:699:event-surgery,surgery,2011-07-27T00:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:700:event-capture,line fishing,2011-07-27T00:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:700:event-release,release,2011-07-27T11:30:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:700:event-surgery,surgery,2011-07-27T00:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:701:event-capture,line fishing,2011-07-27T00:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:701:event-release,release,2011-07-27T11:30:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:701:event-surgery,surgery,2011-07-27T00:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
Event,2016-02-02T11:48:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),HumanObservation,etn:phd_reubens:702:event-capture,line fishing,2011-07-27T00:00:00Z,wind turbine D6 C-Power,51.55067,2.92367,WGS84,30
